player,playerid,team,assist_player,teammate_1,teammate_2,teammate_3,teammate_4,teammate_5,block_player,opplayer_1,opplayer_2,opplayer_3,opplayer_4,opplayer_5,date,period,time,shot_clock,margin,x,y,shottype,assisted,putback,closest_def_dist,touch_time,dribble_range,value,made,blocked,and1,video_url
Cam Reddish,1629629,ATL,NA,1628381,1628989,1629629,1629631,203992,NA,1628976,1628990,1629632,203490,203897,2020-12-23,2,588,NA,10,-14,16,AtRim,NA,FALSE,NA,Touch 2-6 Seconds,NA,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000015/207/14bf99c6-942a-6ab4-477f-3c52d5b3501e_960x540.mp4
Cam Reddish,1629629,ATL,NA,1629027,1629629,1629631,201568,203992,NA,1627853,1628374,1628976,1630172,203897,2020-12-23,2,402,NA,16,-83,189,LongMidRange,NA,FALSE,NA,Touch 2-6 Seconds,NA,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000015/251/dd828c49-b93e-8326-1299-7ddc23493642_960x540.mp4
Kevin Huerter,1628989,ATL,Trae Young,1628989,1629027,203524,203991,203992,NA,1630172,201152,202696,203107,203897,2021-04-09,1,657,NA,-3,0,10,AtRim,TRUE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000791/12/56c99685-e62b-668e-9fd9-75d9e32b9338_960x540.mp4
Clint Capela,203991,ATL,Trae Young,1628989,1629027,203524,203991,203992,NA,1630172,201152,202696,203107,203897,2021-04-09,1,625,NA,-3,-2,13,AtRim,TRUE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000791/15/ec8cb519-3fc1-5d34-b265-8cc02e44ec35_960x540.mp4
Clint Capela,203991,ATL,Kevin Huerter,1628989,1629027,203524,203991,203992,NA,1630172,201152,202696,203107,203897,2021-04-09,1,571,NA,-6,5,10,AtRim,TRUE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000791/23/38defc68-25e4-a62a-e44f-eacbb6bbb7a0_960x540.mp4
Clint Capela,203991,ATL,Bogdan Bogdanovic,1628989,1629027,203524,203991,203992,NA,1630172,201152,202696,203107,203897,2021-04-09,1,511,NA,-4,-40,25,ShortMidRange,TRUE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000791/30/2c84c9f6-6216-1c10-cace-002bc76d7bf2_960x540.mp4
Kevin Huerter,1628989,ATL,NA,1628989,1629027,201568,203991,203992,NA,1630172,201152,202696,203107,203897,2021-04-09,1,366,NA,-6,8,8,AtRim,FALSE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000791/61/7bb7c9a8-4ae5-731a-fc6e-541cb9d593e1_960x540.mp4
Bogdan Bogdanovic,203992,ATL,Lou Williams,101150,201568,203524,203991,203992,NA,1630172,201152,202696,203107,203897,2021-04-09,2,418,NA,-6,-59,159,LongMidRange,TRUE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000791/222/698d3a53-2ea5-afe4-c648-d6ea3075f8b7_960x540.mp4
Bogdan Bogdanovic,203992,ATL,Clint Capela,1628989,1629027,203524,203991,203992,NA,1628972,201152,202696,203107,203897,2021-04-09,2,187,NA,-10,-51,168,LongMidRange,TRUE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000791/261/49a94503-90fa-dcf4-8a84-f0755ed9a107_960x540.mp4
Danilo Gallinari,201568,ATL,NA,101150,1628989,1630168,201568,203524,NA,1628374,1628464,1629632,203107,203897,2021-04-09,4,646,NA,-2,-11,13,AtRim,NA,FALSE,NA,NA,NA,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000791/446/23ccdfb4-ef3e-5b0c-6612-6960918d576f_960x540.mp4
