player,playerid,team,assist_player,teammate_1,teammate_2,teammate_3,teammate_4,teammate_5,block_player,opplayer_1,opplayer_2,opplayer_3,opplayer_4,opplayer_5,date,period,time,shot_clock,margin,x,y,shottype,assisted,putback,closest_def_dist,touch_time,dribble_range,value,made,blocked,and1,video_url
Danilo Gallinari,201568,ATL,NA,1628381,1628989,1629027,201568,203503,NA,1626161,1627827,1628973,1629029,203501,2021-02-10,4,152,4-0 Very Late,-4,-56,46,ShortMidRange,NA,FALSE,NA,NA,NA,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/10/0022000384/638/7c98ab2d-b8d0-4cc4-4751-630db6544fce_960x540.mp4
John Collins,1628381,ATL,Trae Young,1628381,1628989,1629027,201568,203503,NA,1626161,1627827,1628973,1629029,203501,2021-02-10,4,96,15-7 Average,-3,-13,-1,AtRim,TRUE,FALSE,NA,Touch < 2 Seconds,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/10/0022000384/646/3dd7be4f-98b8-b3ef-663a-c03f91ce9246_960x540.mp4
Danilo Gallinari,201568,ATL,NA,1628381,1628989,1629027,201568,203503,NA,1626161,1626196,1627827,1629029,203501,2021-02-10,4,0,4-0 Very Late,-1,-141,144,LongMidRange,NA,FALSE,NA,NA,NA,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/10/0022000384/661/0c3f5e51-fca7-0264-964d-63a0fb8075a3_960x540.mp4
Danilo Gallinari,201568,ATL,NA,1628381,200765,201568,203503,203524,NA,1626161,1627827,1628973,1629029,203501,2021-02-03,1,218,NA,-3,-99,243,Arc3,NA,FALSE,NA,Touch < 2 Seconds,0 Dribbles,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/03/0022000330/119/2a9be8a4-a691-c874-acd7-d0570077b43e_960x540.mp4
Danilo Gallinari,201568,ATL,NA,200765,201568,203503,203524,203991,NA,1626161,1628973,1629029,203501,204001,2021-02-03,1,151,NA,-2,-175,186,Arc3,NA,FALSE,NA,Touch < 2 Seconds,0 Dribbles,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/03/0022000330/135/038c94f7-2a90-e43c-efd4-ca24c18504f8_960x540.mp4
Rajon Rondo,200765,ATL,NA,200765,201568,203503,203524,203991,NA,1626196,1628467,1628973,203501,204001,2021-02-03,1,48,NA,-4,-145,218,Arc3,NA,FALSE,4-6 Feet - Open,NA,NA,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/03/0022000330/153/c805841d-993c-0d53-dfb6-bdb6067cb4ad_960x540.mp4
Rajon Rondo,200765,ATL,NA,200765,201568,203503,203524,203991,NA,1626196,1628973,201949,203501,204001,2021-02-03,1,0,NA,-4,-164,270,Arc3,NA,FALSE,4-6 Feet - Open,NA,NA,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/03/0022000330/170/26ea884f-cc8a-d865-ab9f-ef1949acc1f9_960x540.mp4
Trae Young,1629027,ATL,NA,1628381,1628989,1629027,203503,203991,Josh Richardson,1626196,1628467,1628973,203504,204001,2021-02-03,2,634,NA,-2,-23,17,AtRim,NA,FALSE,NA,NA,3-6 Dribbles,2,FALSE,TRUE,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/03/0022000330/204/23140f52-11b0-6455-38c6-00d926bcd5f1_960x540.mp4
John Collins,1628381,ATL,Tony Snell,1628381,1628989,1629027,203503,203991,NA,1626196,1628467,1628973,203504,204001,2021-02-03,2,503,NA,-2,-8,5,AtRim,TRUE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/03/0022000330/225/f0508872-c2bd-55d4-7e12-868166dc1e7c_960x540.mp4
John Collins,1628381,ATL,Trae Young,1628381,1628989,1629027,1629629,203524,NA,1626196,1628467,1628973,203504,204001,2021-02-03,2,474,NA,0,-3,10,AtRim,TRUE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/03/0022000330/232/e18e9a6e-9d80-3062-be05-f30304c25c2c_960x540.mp4
