player,playerid,team,assist_player,teammate_1,teammate_2,teammate_3,teammate_4,teammate_5,block_player,opplayer_1,opplayer_2,opplayer_3,opplayer_4,opplayer_5,date,period,time,shot_clock,margin,x,y,shottype,assisted,putback,closest_def_dist,touch_time,dribble_range,value,made,blocked,and1,video_url
Kevin Huerter,1628989,ATL,Bogdan Bogdanovic,1628989,1629027,203524,203991,203992,NA,1628366,1629627,1630230,202339,203500,2021-04-06,3,278,15-7 Average,8,12,158,LongMidRange,TRUE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/440/46647903-0941-7c0a-198e-0818d6f27bef_960x540.mp4
Onyeka Okongwu,1630168,ATL,NA,101150,1630168,201568,203503,203524,James Johnson,1628411,1629627,1629637,201949,202738,2021-04-06,4,605,15-7 Average,13,-14,101,ShortMidRange,NA,FALSE,2-4 Feet - Tight,NA,NA,2,FALSE,TRUE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/521/e630da4a-af29-19a1-ba33-a8adccd17fed_960x540.mp4
Onyeka Okongwu,1630168,ATL,NA,101150,1630168,201568,203503,203524,Jaxson Hayes,1628411,1629627,1629637,201949,202738,2021-04-06,4,467,15-7 Average,17,-2,36,AtRim,NA,FALSE,2-4 Feet - Tight,NA,NA,2,FALSE,TRUE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/539/0d7b8b23-2efe-de66-1970-cf04ba208a6a_960x540.mp4
Lou Williams,101150,ATL,NA,101150,1628989,1630168,203503,203992,NA,1626195,1628411,1629638,1630184,201949,2021-04-02,1,160,NA,-1,87,0,ShortMidRange,NA,FALSE,4-6 Feet - Open,NA,NA,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/02/0022000742/122/1135655c-f805-bf5e-c647-d5d03a1ce0c2_960x540.mp4
Lou Williams,101150,ATL,NA,101150,1630168,1630219,1630233,203503,NA,1626195,1628411,1629117,1629638,1630184,2021-04-02,1,5,NA,-6,-91,171,LongMidRange,NA,FALSE,4-6 Feet - Open,NA,NA,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/02/0022000742/165/94fca5b0-e70e-f36d-8f27-6b2d1a39ff7a_960x540.mp4
Lou Williams,101150,ATL,NA,101150,1629164,203503,203524,203991,NA,1626195,1629117,1630184,1630230,202339,2021-04-02,2,529,NA,-2,5,50,ShortMidRange,NA,FALSE,NA,Touch 2-6 Seconds,3-6 Dribbles,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/02/0022000742/218/52c19a55-2d62-ec1a-7392-e9f8269b6b82_960x540.mp4
Lou Williams,101150,ATL,NA,101150,1628989,1630168,203524,203992,NA,1626195,1628411,1629638,201949,202339,2021-04-02,2,150,NA,-1,33,27,ShortMidRange,NA,FALSE,NA,Touch 2-6 Seconds,3-6 Dribbles,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/02/0022000742/320/8012b602-7591-86ab-3e1e-141208ecbb18_960x540.mp4
Clint Capela,203991,ATL,Bogdan Bogdanovic,1628989,1629164,203524,203991,203992,NA,1629637,1629638,1630230,201949,202339,2021-04-02,3,659,NA,1,9,67,ShortMidRange,TRUE,FALSE,NA,Touch < 2 Seconds,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/02/0022000742/368/4ec221b2-f7ab-1518-e7eb-f5b8daa4fe41_960x540.mp4
Clint Capela,203991,ATL,Bogdan Bogdanovic,1628989,1629164,203524,203991,203992,NA,1629637,1629638,1630230,201949,202339,2021-04-02,3,555,NA,7,-2,2,AtRim,TRUE,FALSE,NA,Touch < 2 Seconds,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/02/0022000742/384/57d77ad9-4aa4-ec0e-f33e-a4b1c4a92122_960x540.mp4
Clint Capela,203991,ATL,Solomon Hill,1628989,1629164,203524,203991,203992,NA,1629637,1629638,1630230,201949,202339,2021-04-02,3,508,NA,9,-9,4,AtRim,TRUE,FALSE,NA,Touch < 2 Seconds,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/02/0022000742/393/8080a2b3-7f1b-595b-681e-de6aa063d2a4_960x540.mp4
