player,playerid,team,assist_player,teammate_1,teammate_2,teammate_3,teammate_4,teammate_5,block_player,opplayer_1,opplayer_2,opplayer_3,opplayer_4,opplayer_5,date,period,time,shot_clock,margin,x,y,shottype,assisted,putback,closest_def_dist,touch_time,dribble_range,value,made,blocked,and1,video_url
Rui Hachimura,1629060,WAS,NA,1629060,1629726,201566,201577,202722,NA,1626224,1628386,1629636,1629731,1630171,2021-05-14,2,405,15-7 Average,-1,-45,143,LongMidRange,NA,FALSE,2-4 Feet - Tight,Touch 2-6 Seconds,2 Dribbles,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/14/0022000204/261/f5ea3530-6f46-3b66-138c-38220020667a_960x540.mp4
Chandler Hutchison,1628990,WAS,Russell Westbrook,1628990,1629060,201566,201577,202722,NA,1626224,1628386,1629636,1629731,1630171,2021-05-14,2,347,22-18 Very Early,-1,237,-15,Corner3,TRUE,FALSE,6+ Feet - Wide Open,Touch < 2 Seconds,0 Dribbles,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/14/0022000204/274/2aad8eac-8575-bf27-0a41-e2c36bdec661_960x540.mp4
Russell Westbrook,201566,WAS,NA,1628990,1629060,201566,201577,202722,NA,1626224,1629636,1629731,1630171,2760,2021-05-14,2,295,15-7 Average,0,188,185,Arc3,NA,FALSE,6+ Feet - Wide Open,Touch 2-6 Seconds,3-6 Dribbles,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/14/0022000204/287/f3477edd-e748-cc0f-3ee8-5cb49edc89a2_960x540.mp4
Chandler Hutchison,1628990,WAS,NA,1628990,1629060,1629655,201566,202722,NA,1629012,1629731,1630171,1630271,2760,2021-05-14,2,178,18-15 Early,-4,29,25,AtRim,NA,FALSE,2-4 Feet - Tight,Touch < 2 Seconds,0 Dribbles,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/14/0022000204/312/e4cf985b-f358-44e4-ea01-60897f910a2b_960x540.mp4
Rui Hachimura,1629060,WAS,NA,1628990,1629060,1629655,201566,202722,NA,1629012,1629731,1630171,1630271,2760,2021-05-14,2,159,22-18 Very Early,-4,-43,12,ShortMidRange,FALSE,FALSE,2-4 Feet - Tight,Touch 6+ Seconds,3-6 Dribbles,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/14/0022000204/316/df4b10bd-fc5f-9ba1-044e-dc4f176d596f_960x540.mp4
Davis Bertans,202722,WAS,Russell Westbrook,1629060,1629655,1630264,201566,202722,NA,1629012,1629731,1630171,1630271,2760,2021-05-14,2,54,22-18 Very Early,-3,41,267,Arc3,TRUE,FALSE,2-4 Feet - Tight,Touch < 2 Seconds,0 Dribbles,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/14/0022000204/343/b3fc32cc-95c3-da94-93ba-d894701e0db2_960x540.mp4
Russell Westbrook,201566,WAS,NA,1629060,1629655,1630264,201566,202722,NA,1629012,1629731,1630171,1630271,2760,2021-05-14,2,15,15-7 Average,0,-19,26,AtRim,FALSE,FALSE,2-4 Feet - Tight,Touch 2-6 Seconds,1 Dribble,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/14/0022000204/351/0550b3f3-17d2-b23a-4686-6314c67005a5_960x540.mp4
Davis Bertans,202722,WAS,NA,1628990,1629060,201566,202722,203458,NA,1626224,1628386,1629012,1629731,1630171,2021-05-14,3,682,7-4 Late,0,-150,53,LongMidRange,FALSE,FALSE,6+ Feet - Wide Open,Touch 2-6 Seconds,1 Dribble,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/14/0022000204/363/4a4ef825-020c-575b-b9bd-c889a31093f3_960x540.mp4
Davis Bertans,202722,WAS,Russell Westbrook,1628990,1629060,201566,202722,203458,NA,1626224,1628386,1629012,1629731,1630171,2021-05-14,3,603,22-18 Very Early,4,58,266,Arc3,TRUE,FALSE,2-4 Feet - Tight,Touch < 2 Seconds,0 Dribbles,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/14/0022000204/380/d5b962bb-2160-19bf-dc02-c72781dce855_960x540.mp4
Russell Westbrook,201566,WAS,NA,1628990,1629060,201566,202722,203458,NA,1626224,1628386,1629012,1629731,1630171,2021-05-14,3,495,18-15 Early,6,27,35,ShortMidRange,NA,FALSE,2-4 Feet - Tight,Touch 2-6 Seconds,3-6 Dribbles,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/14/0022000204/399/b921d4e6-0b41-7cff-c6a9-9068a7132cce_960x540.mp4
Ish Smith,202397,WAS,NA,1628990,1629060,1629655,202397,202722,NA,1626224,1628386,1629725,1629731,1630171,2021-05-14,3,367,15-7 Average,5,18,206,LongMidRange,NA,FALSE,4-6 Feet - Open,Touch 2-6 Seconds,3-6 Dribbles,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/14/0022000204/428/8c475a56-0875-d88c-4000-512f7c915006_960x540.mp4
Chandler Hutchison,1628990,WAS,NA,1628990,1629060,1629655,202397,202722,Jarrett Allen,1626224,1628386,1629725,1629731,1630171,2021-05-14,3,339,15-7 Average,5,-21,59,ShortMidRange,NA,FALSE,2-4 Feet - Tight,Touch 2-6 Seconds,3-6 Dribbles,2,FALSE,TRUE,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/14/0022000204/432/5203ec5b-3317-9c76-6820-c3528b72063a_960x540.mp4
