LHS,RHS,support,confidence,coverage,lift,count
"{player=Mason Plumlee,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},2.116682100806985e-4,0.8,2.6458526260087314e-4,1.7143116332339234,40
"{player=Mason Plumlee,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},2.751686731049081e-4,0.8125,3.3866913612911763e-4,1.7410977525032034,52
"{player=Kevin Porter Jr.,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.1112581029236671e-4,0.65625,1.693345680645588e-4,1.2304524720204786,21
"{player=Kevin Porter Jr.,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.4816774705648896e-4,0.6666666666666666,2.2225162058473345e-4,1.2499834636398512,28
"{player=Kevin Porter Jr.,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.0583410504034925e-4,0.6451612903225806,1.6404286281254134e-4,1.3825093816402607,20
"{player=Kevin Porter Jr.,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.5345945230850643e-4,0.7435897435897436,2.0637650482868106e-4,1.394212324829065,29
"{player=JaMychal Green,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.6404286281254134e-4,0.6458333333333334,2.540018520968382e-4,1.210921480401106,31
"{player=JaMychal Green,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.2170922079640164e-4,0.71875,1.6933456806455881e-4,1.540201857983603,23
"{player=JaMychal Green,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.5345945230850643e-4,0.5918367346938775,2.5929355734885567e-4,1.1096791973129292,29
"{player=Markieff Morris,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.4287604180447148e-4,0.6923076923076923,2.0637650482868103e-4,1.2980597507029226,27
"{player=Markieff Morris,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.4816774705648896e-4,0.7567567567567568,1.9579309432464612e-4,1.4189001479155068,28
"{player=Markieff Morris,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.1641751554438418e-4,0.6285714285714286,1.852096838206112e-4,1.1785558371461455,22
"{player=Malik Monk,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.2170922079640164e-4,0.6388888888888888,1.9050138907262867e-4,1.369068318207647,23
"{player=Malik Monk,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.6404286281254134e-4,0.6595744680851063,2.487101468448208e-4,1.2366857672181508,31
"{player=Malik Monk,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.0583410504034925e-4,0.6451612903225806,1.6404286281254134e-4,1.2096614164256625,20
"{player=Malik Monk,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.6933456806455881e-4,0.5818181818181818,2.910437888609605e-4,1.0908946591765973,32
"{player=Malik Monk,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.2170922079640164e-4,0.6216216216216216,1.9579309432464612e-4,1.1655251215020235,23
"{player=Garrett Temple,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.2170922079640164e-4,0.7666666666666667,1.5875115756052387e-4,1.437480983185829,23
"{player=Draymond Green,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.5875115756052387e-4,0.6382978723404256,2.487101468448207e-4,1.3678018350270666,30
"{player=Draymond Green,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.2170922079640164e-4,0.7931034482758621,1.534594523085064e-4,1.4870492929508576,23
"{player=Draymond Green,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.005423997883318e-4,0.59375,1.6933456806455881e-4,1.2723406652908025,19
"{player=Draymond Green,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.005423997883318e-4,0.7307692307692307,1.3758433655245404e-4,1.3701741812975292,19
"{player=Draymond Green,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.4816774705648896e-4,0.6363636363636364,2.3283503108876836e-4,1.36365698098153,28
"{player=Draymond Green,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.6404286281254134e-4,0.7209302325581395,2.2754332583675092e-4,1.35172630370356,31
"{player=Khem Birch,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.0583410504034925e-4,0.5263157894736842,2.010847995766636e-4,0.9868290502419877,20
"{player=Khem Birch,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.0583410504034925e-4,0.6451612903225806,1.6404286281254134e-4,1.2096614164256625,20
"{player=Khem Birch,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=is_made},1.1641751554438418e-4,0.5,2.3283503108876836e-4,1.071444770771202,22
"{player=Khem Birch,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.1641751554438418e-4,0.5,2.3283503108876836e-4,0.9374875977298884,22
"{player=Khem Birch,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.7462627331657626e-4,0.6111111111111112,2.8575208360894297e-4,1.3095436087203582,33
"{player=Khem Birch,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.3229263130043657e-4,0.6097560975609756,2.1695991533271598e-4,1.3066399643551245,25
"{player=Pat Connaughton,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.6404286281254134e-4,0.6739130434782609,2.4341844159280328e-4,1.2635702404185454,31
"{player=Pat Connaughton,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.852096838206112e-4,0.7291666666666666,2.5400185209683825e-4,1.3671694133560872,35
"{player=Pat Connaughton,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.3758433655245404e-4,0.8125,1.6933456806455881e-4,1.7410977525032034,26
"{player=Pat Connaughton,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.7991797856859373e-4,0.6181818181818182,2.9104378886096044e-4,1.1590755753751347,34
"{player=Pat Connaughton,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.4816774705648896e-4,0.5185185185185185,2.85752083608943e-4,0.9722093606087733,28
"{player=Monte Morris,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.0583410504034925e-4,0.5882352941176471,1.7991797856859373e-4,1.260523259730826,20
"{player=Monte Morris,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.005423997883318e-4,0.8636363636363636,1.1641751554438418e-4,1.8506773313320763,19
"{player=Kent Bazemore,period=3,shottype=Corner3,value=3,and1=not_and1}",{made=not_made},1.005423997883318e-4,0.5277777777777778,1.9050138907262865e-4,0.9895702420482156,19
"{player=Kent Bazemore,period=1,shottype=Corner3,value=3,and1=not_and1}",{made=not_made},1.005423997883318e-4,0.59375,1.6933456806455881e-4,1.1132665223042426,19
"{player=Kent Bazemore,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.3758433655245404e-4,0.6341463414634146,2.1695991533271598e-4,1.3589055629293296,26
"{player=Aleksej Pokusevski,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.5345945230850643e-4,0.8529411764705882,1.7991797856859376e-4,1.5992435490686332,29
"{player=Aleksej Pokusevski,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.7991797856859373e-4,0.7727272727272727,2.3283503108876836e-4,1.4488444692189184,34
"{player=Aleksej Pokusevski,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.3229263130043657e-4,0.6756756756756757,1.9579309432464612e-4,1.266875132067417,25
"{player=Aleksej Pokusevski,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.3758433655245404e-4,0.7027027027027027,1.9579309432464612e-4,1.3175501373501137,26
"{player=De'Anthony Melton,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.270009260484191e-4,0.5581395348837209,2.275433258367509e-4,1.0464977835124336,24
"{player=De'Anthony Melton,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.005423997883318e-4,0.6551724137931034,1.5345945230850643e-4,1.228432024611578,19
"{player=De'Anthony Melton,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.852096838206112e-4,0.6140350877192983,3.016271993649954e-4,1.1513005586156526,35
"{player=Ivica Zubac,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},2.6458526260087314e-4,0.684931506849315,3.862944833972748e-4,1.4677325627002766,50
"{player=Ivica Zubac,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},2.4341844159280328e-4,0.696969696969697,3.492525466331525e-4,1.4935290744083423,46
"{player=Ivica Zubac,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},2.963354941129779e-4,0.7272727272727273,4.074613044053446e-4,1.5584651211217486,56
"{player=Ivica Zubac,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},3.227940203730652e-4,0.6421052631578947,5.02711998941659e-4,1.3759606529903858,61
"{player=Cameron Payne,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.4287604180447148e-4,0.6585365853658537,2.1695991533271595e-4,1.2347397628637558,27
"{player=Cameron Payne,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=is_made},1.0583410504034925e-4,0.5714285714285714,1.852096838206112e-4,1.2245083094528022,20
"{player=Cameron Payne,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.005423997883318e-4,0.59375,1.6933456806455881e-4,1.1132665223042426,19
"{player=Royce O'Neale,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.2225162058473342e-4,0.7,3.1750231512104774e-4,1.3124826368218439,42
"{player=Royce O'Neale,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.1641751554438418e-4,0.6470588235294118,1.7991797856859373e-4,1.213219244121032,22
"{player=Royce O'Neale,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.852096838206112e-4,0.5645161290322581,3.280857256250827e-4,1.058453739372455,35
"{player=Paul Millsap,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.1641751554438418e-4,0.5641025641025641,2.0637650482868106e-4,1.0576783153875664,22
"{player=Paul Millsap,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.3229263130043657e-4,0.7575757575757576,1.7462627331657626e-4,1.6234011678351548,25
"{player=Paul Millsap,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.1641751554438418e-4,0.5641025641025641,2.0637650482868106e-4,1.2088094849726383,22
"{player=Paul Millsap,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.6933456806455881e-4,0.8,2.116682100806985e-4,1.4999801563678217,32
"{player=Paul Millsap,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.1112581029236671e-4,0.6774193548387096,1.6404286281254134e-4,1.4516348507222736,21
"{player=Isaiah Stewart,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.9579309432464612e-4,0.6271186440677966,3.1221060986903027e-4,1.3438459836791348,37
"{player=Isaiah Stewart,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.852096838206112e-4,0.7142857142857143,2.5929355734885567e-4,1.5306353868160032,35
"{player=Isaiah Stewart,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.9579309432464612e-4,0.7115384615384616,2.75168673104908e-4,1.5247483276359415,37
"{player=Isaiah Stewart,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.4816774705648896e-4,0.5,2.963354941129779e-4,1.071444770771202,28
"{player=Isaiah Stewart,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=not_made},1.4816774705648896e-4,0.5,2.963354941129779e-4,0.9374875977298884,28
"{player=Anfernee Simons,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.540018520968382e-4,0.6486486486486487,3.915861886492922e-4,1.2162001267847202,48
"{player=Anfernee Simons,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.1641751554438418e-4,0.5365853658536586,2.1695991533271595e-4,1.0060842512223194,22
"{player=Anfernee Simons,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.3283503108876836e-4,0.5789473684210527,4.021695991533272e-4,1.0855119552661867,44
"{player=Anfernee Simons,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.3758433655245404e-4,0.6666666666666666,2.0637650482868106e-4,1.2499834636398512,26
"{player=Luke Kennard,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=is_made},1.2170922079640164e-4,0.5111111111111111,2.3812673634078583e-4,1.0952546545661177,23
"{player=Luke Kennard,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.0583410504034925e-4,0.5405405405405406,1.9579309432464612e-4,1.0135001056539334,20
"{player=Luke Kennard,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.1112581029236671e-4,0.5384615384615384,2.0637650482868103e-4,1.009602028324495,21
"{player=Luke Kennard,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.005423997883318e-4,0.7037037037037037,1.4287604180447148e-4,1.319426989397621,19
"{player=Georges Niang,period=4,shottype=Corner3,value=3,and1=not_and1}",{made=not_made},1.3229263130043657e-4,0.6578947368421053,2.0108479957666356e-4,1.233536312802485,25
"{player=Georges Niang,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.852096838206112e-4,0.625,2.963354941129779e-4,1.1718594971623606,35
"{player=Georges Niang,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.3229263130043657e-4,0.625,2.116682100806985e-4,1.1718594971623606,25
"{player=Georges Niang,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.4287604180447148e-4,0.5869565217391305,2.4341844159280325e-4,1.1005289190742171,27
"{player=Georges Niang,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=is_made},1.005423997883318e-4,0.6129032258064516,1.6404286281254134e-4,1.3133839125582478,19
"{player=Blake Griffin,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.005423997883318e-4,0.6551724137931034,1.5345945230850643e-4,1.228432024611578,19
"{player=Blake Griffin,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.5345945230850643e-4,0.6170212765957447,2.487101468448208e-4,1.1568995886879474,29
"{player=Blake Griffin,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.005423997883318e-4,0.6129032258064516,1.6404286281254134e-4,1.3133839125582478,19
"{player=Blake Griffin,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.1641751554438418e-4,0.7096774193548387,1.6404286281254134e-4,1.330627558068229,22
"{player=Blake Griffin,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.0583410504034925e-4,0.625,1.6933456806455881e-4,1.3393059634640025,20
"{player=Blake Griffin,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.7462627331657626e-4,0.6226415094339622,2.804603783569255e-4,1.167437385852314,33
"{player=Kenrich Williams,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.005423997883318e-4,0.5277777777777778,1.9050138907262865e-4,0.9895702420482156,19
"{player=Kenrich Williams,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.5875115756052387e-4,0.6818181818181818,2.3283503108876836e-4,1.461061051051639,30
"{player=Kenrich Williams,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.5875115756052387e-4,0.6,2.6458526260087314e-4,1.2857337249254426,30
"{player=Kenrich Williams,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.1641751554438418e-4,0.7857142857142857,1.4816774705648896e-4,1.6836989254976031,22
"{player=Payton Pritchard,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.9579309432464612e-4,0.6065573770491803,3.227940203730652e-4,1.1372800365903566,37
"{player=Payton Pritchard,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.1695991533271598e-4,0.640625,3.3866913612911763e-4,1.2011559845914197,41
"{player=Payton Pritchard,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.6404286281254134e-4,0.6078431372549019,2.698769678528906e-4,1.1396908050833938,31
"{player=Nicolas Batum,period=1,shottype=Corner3,value=3,and1=not_and1}",{made=not_made},1.1641751554438418e-4,0.5945945945945946,1.9579309432464612e-4,1.114850116219327,22
"{player=Nicolas Batum,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.270009260484191e-4,0.7058823529411765,1.799179785685937e-4,1.3235119026774895,24
"{player=Nicolas Batum,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.5345945230850643e-4,0.5686274509803921,2.698769678528906e-4,1.0661623660457555,29
"{player=Nicolas Batum,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.2170922079640164e-4,0.6764705882352942,1.7991797856859373e-4,1.268365573399261,23
"{player=Tyus Jones,period=4,shottype=ShortMidRange,value=2,and1=not_and1}",{made=is_made},1.5875115756052387e-4,0.5357142857142857,2.963354941129779e-4,1.1479765401120023,30
"{player=Tyus Jones,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.5875115756052387e-4,0.6,2.6458526260087314e-4,1.1249851172758663,30
"{player=Tyus Jones,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=is_made},1.3229263130043657e-4,0.5681818181818182,2.3283503108876834e-4,1.2175508758763662,25
"{player=Tyus Jones,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.1112581029236671e-4,0.7241379310344828,1.534594523085064e-4,1.357740658781218,21
"{player=Tyus Jones,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.005423997883318e-4,0.6333333333333333,1.587511575605239e-4,1.1874842904578586,19
"{player=Tyus Jones,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.005423997883318e-4,0.7307692307692307,1.3758433655245404e-4,1.3701741812975292,19
"{player=Denzel Valentine,period=4,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.1641751554438418e-4,0.6111111111111112,1.9050138907262865e-4,1.145818175003197,22
"{player=Denzel Valentine,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.1112581029236671e-4,0.65625,1.693345680645588e-4,1.2304524720204786,21
"{player=Denzel Valentine,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.487101468448207e-4,0.7121212121212122,3.4925254663315246e-4,1.3352096088880232,47
"{player=Denzel Valentine,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.698769678528906e-4,0.7083333333333334,3.810027781452573e-4,1.3281074301173421,51
"{player=Grayson Allen,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.3758433655245404e-4,0.6190476190476191,2.2225162058473345e-4,1.160698930522719,26
"{player=Grayson Allen,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.010847995766636e-4,0.6785714285714286,2.963354941129779e-4,1.2723045969191344,38
"{player=Grayson Allen,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.7991797856859373e-4,0.5964912280701754,3.016271993649954e-4,1.1184062569409194,34
"{player=Grayson Allen,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.9050138907262865e-4,0.5294117647058824,3.5983595713718746e-4,0.9926339270081171,36
"{player=Bruce Brown,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.0583410504034925e-4,0.5714285714285714,1.852096838206112e-4,1.0714143974055867,20
"{player=Bruce Brown,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.6404286281254134e-4,0.7560975609756098,2.1695991533271598e-4,1.6202335558003544,31
"{player=Bruce Brown,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},2.010847995766636e-4,0.59375,3.3866913612911763e-4,1.2723406652908025,38
"{player=Bruce Brown,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},2.381267363407858e-4,0.75,3.1750231512104774e-4,1.607167156156803,45
"{player=Bruce Brown,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.6933456806455881e-4,0.5245901639344263,3.227940203730652e-4,1.1241387758910972,32
"{player=Isaiah Roby,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.1112581029236671e-4,0.7777777777777778,1.4287604180447148e-4,1.4583140409131599,21
"{player=Isaiah Roby,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.852096838206112e-4,0.660377358490566,2.8046037835692555e-4,1.415115734980833,35
"{player=Isaiah Roby,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.852096838206112e-4,0.5932203389830508,3.122106098690303e-4,1.2712056602370194,35
"{player=Isaiah Roby,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.005423997883318e-4,0.7307692307692307,1.3758433655245404e-4,1.3701741812975292,19
"{player=Isaiah Roby,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.1641751554438418e-4,0.5789473684210527,2.010847995766636e-4,1.2406202608929708,22
"{player=Isaiah Roby,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.7462627331657626e-4,0.5689655172413793,3.069189046170128e-4,1.2192302563948163,33
"{player=Furkan Korkmaz,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.9050138907262865e-4,0.5714285714285714,3.3337743087710016e-4,1.0714143974055867,36
"{player=Furkan Korkmaz,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.5345945230850643e-4,0.725,2.1166821008069853e-4,1.3593570167083382,29
"{player=Furkan Korkmaz,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.3229263130043657e-4,0.6756756756756757,1.9579309432464612e-4,1.266875132067417,25
"{player=Furkan Korkmaz,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.7991797856859373e-4,0.6538461538461539,2.751686731049081e-4,1.2259453201083157,34
"{player=Robin Lopez,period=4,shottype=ShortMidRange,value=2,and1=not_and1}",{made=is_made},1.4287604180447148e-4,0.627906976744186,2.275433258367509e-4,1.345535293526626,27
"{player=Robin Lopez,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=is_made},1.2170922079640164e-4,0.5897435897435898,2.0637650482868103e-4,1.2637553706532128,23
"{player=Robin Lopez,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=is_made},2.963354941129779e-4,0.5894736842105263,5.02711998941659e-4,1.2631769929092065,56
"{player=Robin Lopez,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=is_made},1.4816774705648896e-4,0.6363636363636364,2.3283503108876836e-4,1.36365698098153,28
"{player=Robin Lopez,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.5875115756052387e-4,0.625,2.540018520968382e-4,1.3393059634640025,30
"{player=Robin Lopez,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.270009260484191e-4,0.6153846153846154,2.0637650482868103e-4,1.3187012563337874,24
"{player=Robin Lopez,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.852096838206112e-4,0.7608695652173914,2.4341844159280328e-4,1.6304594337822642,35
"{player=Robin Lopez,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.2170922079640164e-4,0.7931034482758621,1.534594523085064e-4,1.6995330846715622,23
"{player=Cory Joseph,period=4,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.0583410504034925e-4,0.5555555555555556,1.9050138907262865e-4,1.0416528863665426,20
"{player=Cory Joseph,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.0583410504034925e-4,0.7142857142857143,1.4816774705648896e-4,1.3392679967569836,20
"{player=Cory Joseph,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=is_made},1.005423997883318e-4,0.5135135135135135,1.9579309432464614e-4,1.1004027375488021,19
"{player=Cory Joseph,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.0583410504034925e-4,0.5882352941176471,1.7991797856859373e-4,1.1029265855645747,20
"{player=Cory Joseph,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.1112581029236671e-4,0.65625,1.693345680645588e-4,1.4062712616372028,21
"{player=Cory Joseph,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.1641751554438418e-4,0.7857142857142857,1.4816774705648896e-4,1.4731947964326817,22
"{player=Cory Joseph,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.0583410504034925e-4,0.6896551724137931,1.534594523085064e-4,1.4778548562361409,20
"{player=Tyrese Maxey,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=is_made},1.005423997883318e-4,0.5428571428571428,1.852096838206112e-4,1.1632828939801623,19
"{player=Tyrese Maxey,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=not_made},1.4816774705648896e-4,0.509090909090909,2.910437888609605e-4,0.9545328267795227,28
"{player=Tyrese Maxey,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.1112581029236671e-4,0.6,1.852096838206112e-4,1.1249851172758663,21
"{player=Tyrese Maxey,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.3229263130043657e-4,0.6578947368421053,2.0108479957666356e-4,1.4097957510147396,25
"{player=Tyrese Maxey,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.005423997883318e-4,0.7307692307692307,1.3758433655245404e-4,1.3701741812975292,19
"{player=Myles Turner,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.005423997883318e-4,0.7307692307692307,1.3758433655245404e-4,1.5659577418963722,19
"{player=Myles Turner,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.1641751554438418e-4,0.6111111111111112,1.9050138907262865e-4,1.145818175003197,22
"{player=Myles Turner,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.4816774705648896e-4,0.6829268292682927,2.1695991533271595e-4,1.4634367600777396,28
"{player=Myles Turner,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.852096838206112e-4,0.6862745098039216,2.698769678528906e-4,1.2867476831586706,35
"{player=Myles Turner,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.5875115756052387e-4,0.6,2.6458526260087314e-4,1.2857337249254426,30
"{player=Myles Turner,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.6404286281254134e-4,0.6595744680851063,2.487101468448208e-4,1.2366857672181508,31
"{player=Jakob Poeltl,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.2170922079640164e-4,0.5476190476190477,2.2225162058473342e-4,1.0267721308470208,23
"{player=Jakob Poeltl,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=is_made},1.270009260484191e-4,0.5333333333333333,2.381267363407858e-4,1.142874422155949,24
"{player=Jakob Poeltl,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.270009260484191e-4,0.5581395348837209,2.275433258367509e-4,1.1960313720236675,24
"{player=Jakob Poeltl,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},2.381267363407858e-4,0.7258064516129032,3.2808572562508263e-4,1.5553230543452934,45
"{player=Jakob Poeltl,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},2.6458526260087314e-4,0.684931506849315,3.862944833972748e-4,1.4677325627002766,50
"{player=Jakob Poeltl,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},3.1221060986903027e-4,0.686046511627907,4.5508665167350173e-4,1.4701218947790913,59
