gameid,period,possessionnumber,eventnum,x,y,value,playerid,made,time,margin,blocked,blockplayerid,assisted,assistplayerid,putback,shottype,oreboundedshoteventnum,oreboundedrebeventnum,lineupid,opplineupid,and1,offense_team_id,defense_team_id,possession_start_type,possession_start_time,closest_def_dist,shot_clock,touch_time,dribble_range,video_url,player,date,team,opponent,assist_player,block_player
0022000245,1,10,22,-75.0,240.0,3,203897,False,574.0,0,False,0,,0,False,Arc3,,,1628374-1629632-1629655-1630172-203897,201188-203076-203471-203484-2544,False,1610612741,1610612747,OffAtRimMiss,580.0,,18-15 Early,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000245/22/7890a727-bf54-b605-c85a-aecae09511ee_960x540.mp4,Zach LaVine,2021-01-23,CHI,LAL,,
0022000245,1,42,126,-125.0,221.0,3,203897,False,149.0,-10,False,0,,0,False,Arc3,,,1626245-1627756-1628374-202066-203897,1626149-1628398-1629659-202083-203471,False,1610612741,1610612747,OffLongMidRangeMiss,155.0,,18-15 Early,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000245/126/5c43c00e-01c4-5aac-352c-ecc425012e7d_960x540.mp4,Zach LaVine,2021-01-23,CHI,LAL,,
0022000015,1,41,134,6.0,1.0,2,1628990,False,208.0,-10,False,0,,0,False,AtRim,,,1627853-1628990-1629655-1630172-203490,1628981-1628989-1629027-203524-203992,False,1610612741,1610612737,OffLongMidRangeMake,223.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000015/134/b1fc1678-0127-76bb-f0b5-46cf2d229a68_960x540.mp4,Chandler Hutchison,2020-12-23,CHI,ATL,,
0022000015,1,41,136,-13.0,-1.0,2,1628990,False,204.0,-10,False,0,,0,False,AtRim,134,135,1627853-1628990-1629655-1630172-203490,1628981-1628989-1629027-203524-203992,False,1610612741,1610612737,OffLongMidRangeMake,223.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000015/136/a2722bc8-de6c-52e0-48b7-15c0e47b8990_960x540.mp4,Chandler Hutchison,2020-12-23,CHI,ATL,,
0022000015,3,4,379,227.0,-16.0,3,203897,False,654.0,-25,False,0,,0,False,Corner3,,,1628374-1628976-1629632-1630172-203897,1628381-1629027-1629629-1629631-201568,False,1610612741,1610612737,OffFTMake,672.0,4-6 Feet - Open,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000015/379/7eb466f1-b1c9-abd2-5f87-f9e28ab1e370_960x540.mp4,Zach LaVine,2020-12-23,CHI,ATL,,
0022000015,3,8,392,46.0,92.0,2,1630172,False,601.0,-27,False,0,,0,False,ShortMidRange,,,1628374-1628976-1629632-1630172-203897,1628381-1629027-1629629-1629631-201568,False,1610612741,1610612737,OffAtRimMake,620.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000015/392/9f2543a8-a707-d7f6-346f-784e115e43e5_960x540.mp4,Patrick Williams,2020-12-23,CHI,ATL,,
0022000015,3,32,478,4.0,50.0,2,1630172,False,293.0,-35,False,0,,0,False,ShortMidRange,,,1628374-1629655-1630172-203490-203897,1628981-1628989-1629164-203524-203992,False,1610612741,1610612737,OffArc3Make,311.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000015/478/2c467026-8150-a9c4-3bfe-00948053232e_960x540.mp4,Patrick Williams,2020-12-23,CHI,ATL,,
0022000015,3,48,524,-88.0,243.0,3,203897,False,92.0,-35,False,0,,0,False,Arc3,,,1628374-1628990-1629655-203490-203897,1628981-1628989-1629164-203524-203992,False,1610612741,1610612737,OffArc3Miss,102.0,4-6 Feet - Open,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000015/524/07f6194d-bb80-1ca4-7344-b89577c4312a_960x540.mp4,Zach LaVine,2020-12-23,CHI,ATL,,
0022000015,4,13,590,11.0,0.0,2,1629690,True,522.0,-34,,0,False,0,False,AtRim,,,1627853-1628990-1629632-1629655-1629690,1628381-1629027-1629629-1629631-201568,False,1610612741,1610612737,OffShortMidRangeMake,542.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000015/590/8f134174-025f-2bfa-86d9-423bbed94c68_960x540.mp4,Adam Mokoka,2020-12-23,CHI,ATL,,
0022000015,4,15,600,-3.0,4.0,2,1629690,True,488.0,-32,,0,False,0,True,AtRim,598,599,1627853-1628976-1628990-1629632-1629690,1628381-1629027-1629629-1629631-203524,False,1610612741,1610612737,OffDeadball,504.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000015/600/8979343d-2bd1-4c28-2149-554c3cf7afc2_960x540.mp4,Adam Mokoka,2020-12-23,CHI,ATL,,
0022000026,3,16,404,-20.0,65.0,2,1629632,False,512.0,-26,False,0,,0,False,ShortMidRange,,,1628374-1628976-1629632-1630172-203897,1626167-1627734-1627763-203506-203933,False,1610612741,1610612754,OffShortMidRangeMake,532.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/26/0022000026/404/d382a410-a4d8-e5c1-a8dd-d38aa9dce125_960x540.mp4,Coby White,2020-12-26,CHI,IND,,
0022000026,3,48,500,6.0,23.0,2,1629632,False,97.0,-28,True,1626167,,0,False,AtRim,,,1629632-1629655-1630172-202066-203107,1626167-1628988-203200-203926-204456,False,1610612741,1610612754,OffAtRimMiss,107.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/26/0022000026/500/0e708c08-3218-6f82-0e8b-711f16cd7ee6_960x540.mp4,Coby White,2020-12-26,CHI,IND,,Myles Turner
0022000038,1,32,101,-171.0,188.0,3,202066,False,292.0,-2,False,0,,0,False,Arc3,,,1628976-202066-203107-203490-203897,1626162-1626172-1628539-1629308-201939,False,1610612741,1610612744,OffFTMake,310.0,,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/12/27/0022000038/101/5b8522a1-dbfc-4ca9-ce51-d2ff8155440f_960x540.mp4,Garrett Temple,2020-12-27,CHI,GSW,,
