gameid,period,possessionnumber,eventnum,x,y,value,playerid,made,time,margin,blocked,blockplayerid,assisted,assistplayerid,putback,shottype,oreboundedshoteventnum,oreboundedrebeventnum,lineupid,opplineupid,and1,offense_team_id,defense_team_id,possession_start_type,possession_start_time,closest_def_dist,shot_clock,touch_time,dribble_range,video_url,player,date,team,opponent,assist_player,block_player
0022000244,1,8,27,5.0,6.0,2,202681,True,587.0,7,,0,False,0,False,AtRim,,,201142-201599-201935-202681-203925,1628389-1629130-201609-203090-203482,False,1610612751,1610612748,OffArc3Miss,595.0,,18-15 Early,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000244/27/02f466c5-79b4-604b-7f13-7c0eaf23b64e_960x540.mp4,Kyrie Irving,2021-01-23,BKN,MIA,,
0022000244,1,26,68,-11.0,55.0,2,202681,True,357.0,6,,0,True,201935,False,ShortMidRange,,,201142-201599-201935-202681-203925,1628389-1629130-201609-203090-203482,False,1610612751,1610612748,OffCorner3Make,371.0,,18-15 Early,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000244/68/28114a64-18f7-965c-a2b6-394852fbd703_960x540.mp4,Kyrie Irving,2021-01-23,BKN,MIA,James Harden,
0022000244,3,3,377,-102.0,1.0,2,202681,False,670.0,8,False,0,,0,False,ShortMidRange,,,201142-201599-201935-202681-203925,1628389-1629130-1629644-201609-203482,False,1610612751,1610612748,OffShortMidRangeMake,683.0,,18-15 Early,Touch 6+ Seconds,7+ Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000244/377/1ca56891-4f94-7510-1e0d-fba2fb42eb72_960x540.mp4,Kyrie Irving,2021-01-23,BKN,MIA,,
0022000244,3,25,442,72.0,120.0,2,202681,False,325.0,9,False,0,,0,False,LongMidRange,,,1628971-201142-201599-202681-203925,1628389-1629134-1629644-201609-203482,False,1610612751,1610612748,OffFTMake,334.0,,18-15 Early,Touch 6+ Seconds,7+ Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000244/442/a94f4359-8a4f-a3a5-731c-56096b19fdf6_960x540.mp4,Kyrie Irving,2021-01-23,BKN,MIA,,
0022000244,4,20,598,-31.0,16.0,2,201142,False,407.0,5,False,0,,0,False,AtRim,,,201142-201145-201935-202681-203925,1628389-1629130-1629134-201609-2738,False,1610612751,1610612748,OffArc3Miss,413.0,4-6 Feet - Open,22-18 Very Early,,1 Dribble,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000244/598/07781bd5-d8f3-7330-5db4-f598e8e27f52_960x540.mp4,Kevin Durant,2021-01-23,BKN,MIA,,
0022000244,4,22,602,-24.0,106.0,2,202681,True,378.0,2,,0,True,201142,False,ShortMidRange,,,201142-201145-201935-202681-203925,1628389-1629130-1629134-201609-2738,False,1610612751,1610612748,OffArc3Make,396.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000244/602/70fc2c67-27eb-7428-c6fa-7e180ab3b739_960x540.mp4,Kyrie Irving,2021-01-23,BKN,MIA,Kevin Durant,
0022000244,4,28,611,136.0,134.0,2,201142,False,279.0,5,False,0,,0,False,LongMidRange,,,201142-201145-201935-202681-203925,1628389-1629130-1629134-201609-2738,False,1610612751,1610612748,OffShortMidRangeMiss,284.0,4-6 Feet - Open,22-18 Very Early,,1 Dribble,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000244/611/de3b1b3c-3b1f-7651-1ed7-be8a958508b9_960x540.mp4,Kevin Durant,2021-01-23,BKN,MIA,,
0022000244,4,36,630,-58.0,21.0,2,202681,True,161.0,1,,0,False,0,False,ShortMidRange,,,201142-201145-201935-202681-203925,1628389-1629130-1629134-201609-2738,False,1610612751,1610612748,OffDeadball,175.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000244/630/c7da5f25-5861-7ede-61b1-7ba128fde143_960x540.mp4,Kyrie Irving,2021-01-23,BKN,MIA,,
0022000244,4,44,645,18.0,-7.0,2,202681,True,51.0,6,,0,False,0,False,AtRim,,,201142-201145-201935-202681-203925,1628389-1629130-1629134-201609-2738,False,1610612751,1610612748,OffCorner3Miss,63.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000244/645/53e205ec-7080-3f19-64c8-c061e8265260_960x540.mp4,Kyrie Irving,2021-01-23,BKN,MIA,,
0022000032,1,4,17,-43.0,261.0,3,203925,False,651.0,-1,False,0,,0,False,Arc3,,,201142-201599-202681-203915-203925,1626179-1628984-1629023-202330-202687,False,1610612751,1610612766,OffFTMiss,663.0,,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/12/27/0022000032/17/3449a9e5-201b-e13b-5e02-530ac23e0cfb_960x540.mp4,Joe Harris,2020-12-27,BKN,CHA,,
0022000032,1,28,81,168.0,189.0,3,203925,False,340.0,1,False,0,,0,False,Arc3,,,1628386-201142-202681-203915-203925,1626179-1628970-1630163-202330-202687,False,1610612751,1610612766,OffDeadball,355.0,,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/12/27/0022000032/81/b6527a17-35f3-365d-1412-1970f24480ea_960x540.mp4,Joe Harris,2020-12-27,BKN,CHA,,
0022000032,3,21,414,-63.0,54.0,2,202681,True,418.0,-3,,0,False,0,False,ShortMidRange,404,405,1627747-201142-201599-202681-203925,1626179-1628970-1630163-202330-202687,False,1610612751,1610612766,OffAtRimMake,439.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/27/0022000032/414/675f70ac-01d9-f1b2-9217-717d75d51120_960x540.mp4,Kyrie Irving,2020-12-27,BKN,CHA,,
0022000032,3,27,431,13.0,7.0,2,202681,True,341.0,-6,,0,True,1627747,False,AtRim,,,1627747-201142-201599-202681-203925,1626179-1628970-1630163-202330-202687,False,1610612751,1610612766,OffShortMidRangeMiss,354.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/27/0022000032/431/9dfd00ca-253f-4fcc-e041-cf3588c3f274_960x540.mp4,Kyrie Irving,2020-12-27,BKN,CHA,Caris LeVert,
0022000032,4,14,579,-133.0,120.0,2,202681,False,497.0,-13,False,0,,0,False,LongMidRange,,,1627789-1628386-201142-202681-203925,1628970-1628998-1630163-202330-202687,False,1610612751,1610612766,OffTimeout,510.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/27/0022000032/579/5bbceda7-bf79-788a-bee6-a6a7e0386831_960x540.mp4,Kyrie Irving,2020-12-27,BKN,CHA,,
0022000032,4,38,654,33.0,5.0,2,202681,False,119.0,-2,True,202687,,0,False,AtRim,,,1627789-1628386-201142-202681-203925,1626179-1628984-1629023-202330-202687,False,1610612751,1610612766,OffDeadball,131.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/27/0022000032/654/6228858a-489d-af4a-1ff0-a510556d1d84_960x540.mp4,Kyrie Irving,2020-12-27,BKN,CHA,,Bismack Biyombo
0022000042,1,28,81,-31.0,30.0,2,1627747,False,339.0,-11,False,0,,0,False,ShortMidRange,,,1627747-1627752-1627789-201599-203925,1628415-1628960-1629630-202685-203937,False,1610612751,1610612763,OffShortMidRangeMiss,344.0,,22-18 Very Early,,,https://videos.nba.com/nba/pbp/media/2020/12/28/0022000042/81/92394a6b-7560-a871-481f-8e7dffdf7324_960x540.mp4,Caris LeVert,2020-12-28,BKN,MEM,,
0022000042,1,36,118,-11.0,116.0,2,1627747,False,222.0,-8,False,0,,0,False,ShortMidRange,,,1627747-1627789-1628386-1629013-201145,1628960-1629630-1629634-1630217-203476,False,1610612751,1610612763,OffArc3Miss,228.0,,22-18 Very Early,,,https://videos.nba.com/nba/pbp/media/2020/12/28/0022000042/118/01ce1cac-afe6-288f-1183-1e064b18054f_960x540.mp4,Caris LeVert,2020-12-28,BKN,MEM,,
0022000042,2,39,314,-68.0,240.0,3,1627789,False,132.0,-4,False,0,,0,False,Arc3,,,1627747-1627752-1627789-1629013-201599,1626145-1628415-1629634-1630217-202685,False,1610612751,1610612763,OffFTMiss,140.0,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,,https://videos.nba.com/nba/pbp/media/2020/12/28/0022000042/314/0b9fed60-84e4-2b8d-2ea8-1d7caa1099e3_960x540.mp4,Timothe Luwawu-Cabarrot,2020-12-28,BKN,MEM,,
0022000042,2,43,326,171.0,169.0,3,1627789,False,80.0,-2,False,0,,0,False,Arc3,,,1627747-1627752-1627789-1629013-201599,1626145-1628415-1629634-1630217-202685,False,1610612751,1610612763,OffShortMidRangeBlock,90.0,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,,https://videos.nba.com/nba/pbp/media/2020/12/28/0022000042/326/5f7385f6-1398-5a87-20ed-ed5920305f45_960x540.mp4,Timothe Luwawu-Cabarrot,2020-12-28,BKN,MEM,,
0022000042,3,13,378,-13.0,112.0,2,203925,False,531.0,0,False,0,,0,True,ShortMidRange,376,377,1627747-1627752-1627789-201599-203925,1626145-1628415-1628960-202685-203937,False,1610612751,1610612763,OffShortMidRangeMake,552.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/28/0022000042/378/0e160c71-2bad-775c-cc3a-6ef9fd9ac1a1_960x540.mp4,Joe Harris,2020-12-28,BKN,MEM,,
0022000042,3,17,397,0.0,0.0,2,1628386,False,472.0,2,False,0,,0,True,AtRim,395,396,1627747-1627752-1627789-1628386-203925,1626145-1628415-1628960-202685-203937,False,1610612751,1610612763,OffShortMidRangeMiss,486.0,0-2 Feet - Very Tight,24-22,,,https://videos.nba.com/nba/pbp/media/2020/12/28/0022000042/397/564f3c49-c909-d5e9-a61d-fc5ced00655d_960x540.mp4,Jarrett Allen,2020-12-28,BKN,MEM,,
0022000042,3,27,426,2.0,33.0,2,1628386,False,380.0,-1,False,0,,0,False,AtRim,,,1627747-1627752-1627789-1628386-1629013,1626145-1628415-1629634-1630217-202685,False,1610612751,1610612763,OffTimeout,389.0,0-2 Feet - Very Tight,24-22,,,https://videos.nba.com/nba/pbp/media/2020/12/28/0022000042/426/c09c2923-f3bd-5477-42e0-0d4e0ceb89e2_960x540.mp4,Jarrett Allen,2020-12-28,BKN,MEM,,
0022000042,3,43,482,-2.0,15.0,2,203925,False,157.0,-2,False,0,,0,False,AtRim,,,1628386-1629013-1629185-201145-203925,1628415-1629634-1630217-203476-203937,False,1610612751,1610612763,OffAtRimMake,176.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/28/0022000042/482/c0ec1b05-dc9d-df52-31be-65c4a1e57590_960x540.mp4,Joe Harris,2020-12-28,BKN,MEM,,
0022000042,4,16,585,101.0,-1.0,2,1627747,False,411.0,-1,False,0,,0,False,ShortMidRange,,,1627747-1627789-1629185-201145-201599,1628415-1628960-1629723-202685-203937,False,1610612751,1610612763,OffLiveBallTurnover,425.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/28/0022000042/585/9e60f2f1-1322-13d7-8bc6-80b2cf509525_960x540.mp4,Caris LeVert,2020-12-28,BKN,MEM,,
0022000042,4,22,605,57.0,81.0,2,1627747,False,298.0,-1,False,0,,0,False,ShortMidRange,,,1627747-1627789-1629185-201599-203925,1626145-1628960-1629723-202685-203937,False,1610612751,1610612763,OffDeadball,313.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/28/0022000042/605/19740aaa-e9da-0b37-66c2-2d3b96018187_960x540.mp4,Caris LeVert,2020-12-28,BKN,MEM,,
0022000042,4,26,621,24.0,100.0,2,1627747,False,227.0,1,False,0,,0,False,ShortMidRange,,,1627747-1627789-1629185-201599-203925,1626145-1629634-1630217-202685-203937,False,1610612751,1610612763,OffArc3Miss,239.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/28/0022000042/621/9c310d6c-0ef7-2f97-98e8-9206e90dd80d_960x540.mp4,Caris LeVert,2020-12-28,BKN,MEM,,
0022000042,5,9,689,-8.0,118.0,2,1627747,False,178.0,-2,False,0,,0,False,ShortMidRange,,,1627747-1627789-1629185-201599-203925,1626145-1628415-1629634-202685-203937,False,1610612751,1610612763,OffShortMidRangeMiss,187.0,,15-7 Average,Touch 6+ Seconds,7+ Dribbles,https://videos.nba.com/nba/pbp/media/2020/12/28/0022000042/689/68fd6975-888e-4da5-d13a-2608ba85de12_960x540.mp4,Caris LeVert,2020-12-28,BKN,MEM,,
