gameid,period,possessionnumber,eventnum,x,y,value,playerid,made,time,margin,blocked,blockplayerid,assisted,assistplayerid,putback,shottype,oreboundedshoteventnum,oreboundedrebeventnum,lineupid,opplineupid,and1,offense_team_id,defense_team_id,possession_start_type,possession_start_time,closest_def_dist,shot_clock,touch_time,dribble_range,video_url,player,date,team,opponent,assist_player,block_player
0022000022,3,11,373,-73.0,100.0,2,1628984,False,573.0,1,False,0,,0,False,ShortMidRange,,,1626179-1628984-1629023-202330-202687,1628983-1629647-1629652-201143-201588,False,1610612766,1610612760,OffArc3Make,593.0,,15-7 Average,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2020/12/26/0022000022/373/575a55dd-c84e-19ad-c892-f42edaf53cec_960x540.mp4,Devonte' Graham,2020-12-26,CHA,OKC,,
0022000022,3,19,398,130.0,108.0,2,1628984,False,479.0,0,False,0,,0,False,LongMidRange,,,1626179-1628984-1629023-202330-202687,1628983-1629647-1629652-201143-201588,False,1610612766,1610612760,OffFTMiss,491.0,,15-7 Average,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2020/12/26/0022000022/398/a8f6f785-b992-e3f3-4182-7029c7e94646_960x540.mp4,Devonte' Graham,2020-12-26,CHA,OKC,,
0022000022,3,27,433,-54.0,87.0,2,1628970,False,354.0,-8,False,0,,0,False,ShortMidRange,431,432,1626179-1628970-1630163-202330-202687,1628983-1629647-1629652-201143-201588,False,1610612766,1610612760,OffAtRimMake,375.0,,15-7 Average,Touch 2-6 Seconds,2 Dribbles,https://videos.nba.com/nba/pbp/media/2020/12/26/0022000022/433/882e586e-ad3f-211b-474d-77bb7c4be8a2_960x540.mp4,Miles Bridges,2020-12-26,CHA,OKC,,
0022000022,3,31,459,-9.0,17.0,2,1628970,False,291.0,-6,False,0,,0,False,AtRim,448,449,1628970-1628997-1628998-1629023-1630163,1628977-1628983-1629647-1629652-203488,False,1610612766,1610612760,OffAtRimMiss,313.0,,15-7 Average,Touch 2-6 Seconds,2 Dribbles,https://videos.nba.com/nba/pbp/media/2020/12/26/0022000022/459/563b0596-7628-1320-3a83-d76f83351f19_960x540.mp4,Miles Bridges,2020-12-26,CHA,OKC,,
0022000022,3,47,530,20.0,21.0,2,1628984,False,80.0,-5,False,0,,0,False,AtRim,,,1628984-1628997-1628998-1629023-1629667,1628977-1629026-1630177-1630197-203488,False,1610612766,1610612760,OffAtRimMake,98.0,,15-7 Average,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2020/12/26/0022000022/530/bdfec522-1c60-a1e1-7388-8bbb7e999889_960x540.mp4,Devonte' Graham,2020-12-26,CHA,OKC,,
0022000032,1,17,51,-2.0,39.0,2,1626179,True,487.0,0,,0,True,202330,False,AtRim,,,1626179-1628984-1629023-202330-202687,201142-201599-202681-203915-203925,False,1610612766,1610612751,OffCorner3Make,508.0,,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2020/12/27/0022000032/51/e7c6fd29-40bd-c24a-b71b-fe5448b4c1f8_960x540.mp4,Terry Rozier,2020-12-27,CHA,BKN,Gordon Hayward,
0022000032,1,29,83,16.0,89.0,2,1626179,True,324.0,-1,,0,True,202687,False,ShortMidRange,,,1626179-1628970-1630163-202330-202687,1628386-201142-202681-203915-203925,False,1610612766,1610612751,OffArc3Miss,337.0,,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2020/12/27/0022000032/83/56a8e9cb-082f-3d7c-0946-a0e45ff69071_960x540.mp4,Terry Rozier,2020-12-27,CHA,BKN,Bismack Biyombo,
0022000032,2,4,186,-57.0,39.0,2,1629667,False,658.0,-1,True,1627752,,0,False,ShortMidRange,,,1628984-1628997-1629023-1629667-202330,1627747-1627752-1628386-1629013-201145,False,1610612766,1610612751,OffDeadball,671.0,,15-7 Average,Touch 2-6 Seconds,2 Dribbles,https://videos.nba.com/nba/pbp/media/2020/12/27/0022000032/186/30545892-386f-4b72-1575-a6dc1d7807d0_960x540.mp4,Jalen McDaniels,2020-12-27,CHA,BKN,,Taurean Prince
0022000032,2,8,198,4.0,4.0,2,1629023,True,602.0,-3,,0,False,0,True,AtRim,196,197,1628984-1628997-1629023-1629667-202330,1627747-1627752-1628386-1629013-201145,False,1610612766,1610612751,OffArc3Miss,613.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/27/0022000032/198/fe09d684-ea50-d690-9287-6157d4a6f52b_960x540.mp4,P.J. Washington,2020-12-27,CHA,BKN,,
0022000032,2,18,226,57.0,90.0,2,1629667,False,480.0,0,True,1627747,,0,False,ShortMidRange,,,1628984-1628997-1629667-202330-202687,1627747-1627752-1629013-201599-203915,False,1610612766,1610612751,OffArc3Miss,493.0,,15-7 Average,Touch 2-6 Seconds,2 Dribbles,https://videos.nba.com/nba/pbp/media/2020/12/27/0022000032/226/f4e759ee-bf28-da93-630c-96f77ed3210b_960x540.mp4,Jalen McDaniels,2020-12-27,CHA,BKN,,Caris LeVert
0022000032,2,38,306,-3.0,12.0,2,1629023,True,185.0,-5,,0,False,0,False,AtRim,304,305,1626179-1628970-1628984-1629023-202330,201142-201145-202681-203915-203925,False,1610612766,1610612751,OffTimeout,216.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/27/0022000032/306/17c463ae-cf61-c05a-f18b-a5dd653d0a01_960x540.mp4,P.J. Washington,2020-12-27,CHA,BKN,,
0022000032,4,19,588,-134.0,41.0,2,202330,False,415.0,13,False,0,,0,False,LongMidRange,,,1628970-1628998-1630163-202330-202687,1627789-1628386-201142-202681-203925,False,1610612766,1610612751,OffArc3Miss,432.0,,15-7 Average,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2020/12/27/0022000032/588/333fa893-c506-aa7d-6e00-880355817d7a_960x540.mp4,Gordon Hayward,2020-12-27,CHA,BKN,,
0022000032,4,31,633,114.0,117.0,2,202330,False,219.0,6,False,0,,0,False,LongMidRange,,,1626179-1628984-1629023-202330-202687,1627789-1628386-201142-202681-203925,False,1610612766,1610612751,OffDeadball,231.0,,15-7 Average,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2020/12/27/0022000032/633/ec1ace1e-cc0d-1794-a120-50f6f1005f21_960x540.mp4,Gordon Hayward,2020-12-27,CHA,BKN,,
0022000069,1,25,84,41.0,72.0,2,1630163,True,326.0,-8,,0,False,0,False,ShortMidRange,,,1626179-1628970-1630163-202330-202687,1626145-1628415-1629634-1630217-203476,False,1610612766,1610612763,OffCorner3Make,342.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000069/84/b70b32ff-07de-b7d5-1b9a-23978f267f54_960x540.mp4,LaMelo Ball,2021-01-01,CHA,MEM,,
0022000069,1,39,143,24.0,16.0,2,1630163,True,108.0,-4,,0,False,0,False,AtRim,,,1628970-1628984-1628998-1629023-1630163,1629723-1630217-1630253-203476-203937,False,1610612766,1610612763,OffAtRimMiss,121.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000069/143/43aca7b7-cae5-3a27-798e-762198bf8b82_960x540.mp4,LaMelo Ball,2021-01-01,CHA,MEM,,
0022000069,2,34,274,-11.0,10.0,2,1626179,False,267.0,-4,True,1628415,,0,False,AtRim,,,1626179-1628970-1628997-1630163-202687,1628415-1629634-1630217-1630253-202685,False,1610612766,1610612763,OffLiveBallTurnover,271.0,2-4 Feet - Tight,22-18 Very Early,,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000069/274/7db834fd-aa24-c96e-a5e8-f5f1fce4cc89_960x540.mp4,Terry Rozier,2021-01-01,CHA,MEM,,Dillon Brooks
0022000069,2,50,335,-4.0,22.0,2,1626179,False,52.0,-6,False,0,,0,False,AtRim,,,1626179-1628970-1628984-1629023-202330,1626145-1628415-1629723-203476-203937,False,1610612766,1610612763,OffCorner3Miss,58.0,2-4 Feet - Tight,22-18 Very Early,,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000069/335/3f058e64-8b44-b0c2-0e59-e790a227d91c_960x540.mp4,Terry Rozier,2021-01-01,CHA,MEM,,
0022000069,3,2,359,-18.0,48.0,2,202330,True,689.0,-9,,0,False,0,False,ShortMidRange,,,1626179-1628984-1629023-202330-202687,1626145-1628415-1629634-202685-203937,False,1610612766,1610612763,OffCorner3Make,705.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000069/359/14edd7f5-a922-917a-85ae-5db4efd81954_960x540.mp4,Gordon Hayward,2021-01-01,CHA,MEM,,
0022000069,3,10,378,33.0,107.0,2,202330,True,565.0,-9,,0,True,202687,False,ShortMidRange,,,1626179-1628984-1629023-202330-202687,1626145-1628415-1629634-202685-203937,False,1610612766,1610612763,OffShortMidRangeMake,581.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000069/378/6df26564-7e1d-1c47-6c1b-cb00e96e1970_960x540.mp4,Gordon Hayward,2021-01-01,CHA,MEM,Bismack Biyombo,
0022000069,3,20,406,22.0,18.0,2,1628970,False,421.0,-15,True,203937,,0,False,AtRim,,,1626179-1628970-1628997-1629023-1630163,1626145-1628415-1629634-202685-203937,False,1610612766,1610612763,OffShortMidRangeMake,437.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000069/406/749d1938-62b2-36f0-9f60-5d5df168ceaf_960x540.mp4,Miles Bridges,2021-01-01,CHA,MEM,,Kyle Anderson
0022000069,3,28,434,16.0,22.0,2,1628970,False,300.0,-16,True,203476,,0,False,AtRim,,,1628970-1628997-1628998-1629023-1630163,1626145-1628415-1629723-1630217-203476,False,1610612766,1610612763,OffArc3Make,318.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000069/434/10ffb9d9-7d0a-d614-e42b-d85afc203160_960x540.mp4,Miles Bridges,2021-01-01,CHA,MEM,,Gorgui Dieng
0022000082,2,17,225,0.0,4.0,2,1626179,True,488.0,-16,,0,True,202330,False,AtRim,,,1626179-1629023-1629667-1630163-202330,1627732-1629003-1630178-203552-2730,False,1610612766,1610612755,OffFTMake,501.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/02/0022000082/225/a76c236e-49c6-50a8-4d19-0986cd9a8d93_960x540.mp4,Terry Rozier,2021-01-02,CHA,PHI,Gordon Hayward,
0022000082,2,27,268,-22.0,147.0,2,1626179,True,327.0,-14,,0,True,202687,False,LongMidRange,,,1626179-1628997-1629667-1630163-202687,1627732-201980-202699-203552-203954,False,1610612766,1610612755,OffFTMiss,342.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/02/0022000082/268/602ae0c5-529a-3e11-d516-e5420d2c62b2_960x540.mp4,Terry Rozier,2021-01-02,CHA,PHI,Bismack Biyombo,
0022000082,2,37,295,4.0,-5.0,2,202687,True,179.0,-16,,0,True,1630163,False,AtRim,,,1626179-1628970-1628997-1630163-202687,1627732-201980-202699-203552-203954,False,1610612766,1610612755,OffArc3Make,194.0,,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/02/0022000082/295/5fead172-6c21-a06b-0e04-fc37205303d4_960x540.mp4,Bismack Biyombo,2021-01-02,CHA,PHI,LaMelo Ball,
0022000082,2,43,317,-41.0,-14.0,2,202687,True,86.0,-15,,0,True,202330,False,ShortMidRange,,,1626179-1628984-1630163-202330-202687,1629003-201980-202699-203552-203954,False,1610612766,1610612755,OffShortMidRangeMake,99.0,,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/02/0022000082/317/7d6238ff-27da-95d6-9ff4-b0a0f03e251b_960x540.mp4,Bismack Biyombo,2021-01-02,CHA,PHI,Gordon Hayward,
0022000082,3,19,420,-2.0,179.0,2,202330,True,477.0,-14,,0,False,0,False,LongMidRange,,,1626179-1628984-1629023-202330-202687,1627732-201980-202699-203552-203954,False,1610612766,1610612755,OffArc3Miss,486.0,,15-7 Average,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2021/01/02/0022000082/420/2bb23d99-b6e3-9a74-a46c-41ee9736f931_960x540.mp4,Gordon Hayward,2021-01-02,CHA,PHI,,
0022000082,3,23,435,89.0,253.0,3,1630163,False,429.0,-14,False,0,,0,False,Arc3,,,1626179-1628970-1630163-202330-202687,1627732-201980-202699-203552-203954,False,1610612766,1610612755,OffFTMake,443.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/02/0022000082/435/db5fded8-e1a0-ff91-6cad-40ac89ea2600_960x540.mp4,LaMelo Ball,2021-01-02,CHA,PHI,,
0022000082,3,29,446,-11.0,180.0,2,202330,True,372.0,-17,,0,True,202687,False,LongMidRange,,,1626179-1628970-1630163-202330-202687,1627732-201980-202699-203552-203954,False,1610612766,1610612755,OffCorner3Make,387.0,,15-7 Average,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2021/01/02/0022000082/446/38d55a3f-a431-6000-dc39-8c2eea19f0e4_960x540.mp4,Gordon Hayward,2021-01-02,CHA,PHI,Bismack Biyombo,
0022000082,3,43,491,-237.0,-16.0,3,1630163,False,199.0,-13,False,0,,0,False,Corner3,,,1628970-1628984-1628997-1629023-1630163,1627732-1629003-1629680-1630178-203954,False,1610612766,1610612755,OffLiveBallTurnover,204.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/02/0022000082/491/525c3f86-f4c6-9805-17e2-b0eec174bea6_960x540.mp4,LaMelo Ball,2021-01-02,CHA,PHI,,
0022000082,4,18,602,-16.0,111.0,2,1629667,False,435.0,-11,False,0,,0,False,ShortMidRange,,,1628997-1629667-1630163-202330-202687,1627732-201980-202699-203552-203954,False,1610612766,1610612755,OffDeadball,447.0,4-6 Feet - Open,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/02/0022000082/602/58e6b735-20ac-18c7-1f5d-c09c202f1151_960x540.mp4,Jalen McDaniels,2021-01-02,CHA,PHI,,
0022000082,4,24,623,1.0,134.0,2,1629667,False,349.0,-10,False,0,,0,False,ShortMidRange,,,1626179-1628997-1629667-1630163-202687,1627732-201980-202699-203552-203954,False,1610612766,1610612755,OffCorner3Miss,361.0,4-6 Feet - Open,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/02/0022000082/623/8495f58b-1d95-501f-b5a5-4e2406892995_960x540.mp4,Jalen McDaniels,2021-01-02,CHA,PHI,,
0022000094,1,14,41,-213.0,127.0,3,202330,False,505.0,-3,False,0,,0,False,Arc3,,,1626179-1628984-1629023-202330-202687,1627732-201980-202699-203552-203954,False,1610612766,1610612755,OffCorner3Miss,520.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/04/0022000094/41/36ccef9b-4245-7192-643b-0cd753c49402_960x540.mp4,Gordon Hayward,2021-01-04,CHA,PHI,,
0022000094,1,18,54,-126.0,230.0,3,202330,False,445.0,-4,False,0,,0,False,Arc3,,,1626179-1628984-1629023-202330-202687,1627732-201980-202699-203552-203954,False,1610612766,1610612755,OffDeadball,472.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/04/0022000094/54/dd2f4631-7877-c0af-9a19-00c0714602b1_960x540.mp4,Gordon Hayward,2021-01-04,CHA,PHI,,
0022000094,2,33,280,-193.0,146.0,3,1626179,False,207.0,-6,False,0,,0,False,Arc3,,,1626179-1628970-1629023-1630163-202330,1627732-1629003-202699-203552-203954,False,1610612766,1610612755,OffAtRimMake,219.0,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,,https://videos.nba.com/nba/pbp/media/2021/01/04/0022000094/280/373e1456-e655-0cc0-6645-c19a014374ca_960x540.mp4,Terry Rozier,2021-01-04,CHA,PHI,,
0022000094,2,45,318,163.0,197.0,3,1626179,False,37.0,-10,False,0,,0,False,Arc3,,,1626179-1628970-1628984-202330-202687,1629003-201980-202699-203552-203954,False,1610612766,1610612755,OffDeadball,50.0,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,,https://videos.nba.com/nba/pbp/media/2021/01/04/0022000094/318/eb5f71a3-e1a3-be10-ab1c-a7867a783068_960x540.mp4,Terry Rozier,2021-01-04,CHA,PHI,,
0022000094,3,19,388,-15.0,264.0,3,1630163,False,380.0,-14,False,0,,0,False,Arc3,,,1626179-1628970-1630163-202330-202687,1627732-201980-202699-203552-203954,False,1610612766,1610612755,OffLongMidRangeMake,407.0,6+ Feet - Wide Open,7-4 Late,Touch < 2 Seconds,,https://videos.nba.com/nba/pbp/media/2021/01/04/0022000094/388/4f3f5753-3a9f-4379-0d4d-226a382f67ee_960x540.mp4,LaMelo Ball,2021-01-04,CHA,PHI,,
0022000094,3,21,395,117.0,229.0,3,1630163,False,342.0,-16,False,0,,0,False,Arc3,392,394,1626179-1628970-1630163-202330-202687,1627732-201980-202699-203552-203954,False,1610612766,1610612755,OffAtRimMake,362.0,6+ Feet - Wide Open,7-4 Late,Touch < 2 Seconds,,https://videos.nba.com/nba/pbp/media/2021/01/04/0022000094/395/65b6be2a-ee58-a464-59b6-7335fb2ee9f2_960x540.mp4,LaMelo Ball,2021-01-04,CHA,PHI,,
0022000110,1,4,13,9.0,29.0,2,1626179,False,646.0,0,False,0,,0,False,AtRim,,,1626179-1628984-1629023-202330-202687,1628381-1629027-1629629-1629631-203991,False,1610612766,1610612737,OffArc3Miss,659.0,,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/06/0022000110/13/30b7075a-eb21-3eec-df9f-6560af0b4ce5_960x540.mp4,Terry Rozier,2021-01-06,CHA,ATL,,
0022000110,1,16,37,-89.0,-29.0,2,202330,False,499.0,4,False,0,,0,False,ShortMidRange,,,1626179-1628984-1629023-202330-202687,1628381-1629027-1629629-1629631-203991,False,1610612766,1610612737,OffAtRimMake,512.0,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2021/01/06/0022000110/37/5118b8af-7af8-4935-f6f1-7cc78922368b_960x540.mp4,Gordon Hayward,2021-01-06,CHA,ATL,,
0022000110,1,18,41,-4.0,72.0,2,1626179,False,474.0,4,False,0,,0,False,ShortMidRange,,,1626179-1628984-1629023-202330-202687,1628381-1629027-1629629-1629631-203991,False,1610612766,1610612737,OffShortMidRangeMiss,482.0,,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/06/0022000110/41/1f368115-2661-e272-f8a1-e1439352de25_960x540.mp4,Terry Rozier,2021-01-06,CHA,ATL,,
0022000110,1,32,95,-225.0,29.0,3,1628970,False,283.0,8,False,0,,0,False,Corner3,,,1628970-1628984-1629023-1630163-202330,1628381-1628989-1629027-1630233-203992,False,1610612766,1610612737,OffArc3Miss,297.0,,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/06/0022000110/95/35f2debf-ae2a-fa39-2f4d-f183af0665fb_960x540.mp4,Miles Bridges,2021-01-06,CHA,ATL,,
0022000110,1,36,108,-62.0,250.0,3,1628984,False,226.0,11,False,0,,0,False,Arc3,,,1628970-1628984-1630163-202330-202687,1628989-1629027-1630233-203991-203992,False,1610612766,1610612737,OffCorner3Miss,238.0,,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/06/0022000110/108/4dd6e93d-c89f-7d3a-529a-5d3e806ff767_960x540.mp4,Devonte' Graham,2021-01-06,CHA,ATL,,
0022000110,1,38,123,137.0,215.0,3,1628984,False,179.0,14,False,0,,0,False,Arc3,121,122,1628970-1628984-1630163-202330-202687,1628989-1629027-1629631-203991-203992,False,1610612766,1610612737,OffLiveBallTurnover,201.0,,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/06/0022000110/123/c1a76972-02c3-28e9-9d94-872f5c1a76d1_960x540.mp4,Devonte' Graham,2021-01-06,CHA,ATL,,
0022000110,1,38,125,-82.0,53.0,2,202330,False,173.0,14,False,0,,0,False,ShortMidRange,123,124,1628970-1628984-1630163-202330-202687,1628989-1629027-1629631-203991-203992,False,1610612766,1610612737,OffLiveBallTurnover,201.0,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2021/01/06/0022000110/125/8ecd3f91-be2f-c168-c3f6-4c4c8b9a1d98_960x540.mp4,Gordon Hayward,2021-01-06,CHA,ATL,,
0022000110,1,44,147,-230.0,37.0,3,1628970,False,77.0,11,False,0,,0,False,Corner3,,,1628970-1628984-1628997-1629023-1630163,1629164-1629629-1629631-203991-203992,False,1610612766,1610612737,OffCorner3Miss,92.0,,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/06/0022000110/147/e2e6a50c-64f1-5489-8da4-8bc1178af308_960x540.mp4,Miles Bridges,2021-01-06,CHA,ATL,,
0022000110,2,3,185,-41.0,257.0,3,1628984,False,673.0,18,False,0,,0,False,Arc3,,,1628984-1628997-1628998-1629023-202687,1628381-1629164-1629629-203524-203992,False,1610612766,1610612737,OffArc3Miss,679.0,,18-15 Early,,,https://videos.nba.com/nba/pbp/media/2021/01/06/0022000110/185/5b424d73-67aa-0c7a-5b06-9ca6049811ba_960x540.mp4,Devonte' Graham,2021-01-06,CHA,ATL,,
0022000110,2,45,320,-239.0,-1.0,3,1628984,False,77.0,22,False,0,,0,False,Corner3,,,1626179-1628970-1628984-1629023-202330,1628989-1629027-1629629-1629631-203991,False,1610612766,1610612737,OffCorner3Miss,84.0,,18-15 Early,,,https://videos.nba.com/nba/pbp/media/2021/01/06/0022000110/320/ef300225-1cde-f217-b4e8-cb51266b9b50_960x540.mp4,Devonte' Graham,2021-01-06,CHA,ATL,,
0022000126,1,16,48,-149.0,162.0,2,202330,False,485.0,-8,False,0,,0,False,LongMidRange,,,1626179-1628984-1629023-202330-202687,1627742-1628366-1629627-202339-203500,False,1610612766,1610612740,OffTimeout,505.0,4-6 Feet - Open,7-4 Late,,,https://videos.nba.com/nba/pbp/media/2021/01/08/0022000126/48/364d1dd7-5a43-6347-0aac-e68f5067bb06_960x540.mp4,Gordon Hayward,2021-01-08,CHA,NOP,,
