gameid,period,possessionnumber,eventnum,x,y,value,playerid,made,time,margin,blocked,blockplayerid,assisted,assistplayerid,putback,shottype,oreboundedshoteventnum,oreboundedrebeventnum,lineupid,opplineupid,and1,offense_team_id,defense_team_id,possession_start_type,possession_start_time,closest_def_dist,shot_clock,touch_time,dribble_range,video_url,player,date,team,opponent,assist_player,block_player
0022000245,1,9,20,-13.0,6.0,2,2544,False,582.0,0,False,0,,0,False,AtRim,,,201188-203076-203471-203484-2544,1628374-1629632-1629655-1630172-203897,False,1610612747,1610612741,OffLiveBallTurnover,587.0,2-4 Feet - Tight,22-18 Very Early,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000245/20/08167468-838e-4273-1881-a566dcaf51b8_960x540.mp4,LeBron James,2021-01-23,LAL,CHI,,
0022000245,1,13,33,-18.0,2.0,2,2544,False,533.0,0,False,0,,0,False,AtRim,,,201188-203076-203471-203484-2544,1628374-1629632-1629655-1630172-203897,False,1610612747,1610612741,OffLongMidRangeMiss,538.0,2-4 Feet - Tight,22-18 Very Early,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000245/33/1a45ff7f-7a0a-36bb-bd34-9b532b1f022b_960x540.mp4,LeBron James,2021-01-23,LAL,CHI,,
0022000040,2,8,223,40.0,43.0,2,1627936,True,598.0,19,,0,False,0,False,ShortMidRange,217,222,1626149-1627936-202083-202693-2544,1627736-1627823-1630162-201937-202334,False,1610612747,1610612750,OffFTMiss,617.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/27/0022000040/223/45459b42-28de-595a-6a22-ddfdd2d73829_960x540.mp4,Alex Caruso,2020-12-27,LAL,MIN,,
0022000040,2,20,268,-11.0,11.0,2,1627936,True,434.0,15,,0,True,1629659,False,AtRim,264,266,1626149-1627936-1628398-1629659-202693,1627823-1629006-1629633-1629675-201937,False,1610612747,1610612750,OffTimeout,456.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/27/0022000040/268/195580a8-7c1c-62b2-4f2e-094c9836957d_960x540.mp4,Alex Caruso,2020-12-27,LAL,MIN,Talen Horton-Tucker,
0022000045,1,2,9,-79.0,166.0,2,203484,False,689.0,0,False,0,,0,False,LongMidRange,,,201188-203076-203471-203484-2544,1627884-203081-203468-203496-203994,False,1610612747,1610612757,OffArc3Miss,702.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/28/0022000045/9/3e2ca502-53b9-e8e8-ad0b-69bf5924df3a_960x540.mp4,Kentavious Caldwell-Pope,2020-12-28,LAL,POR,,
0022000045,1,28,70,27.0,27.0,2,203484,False,326.0,10,False,0,,0,False,AtRim,,,1628398-201188-203076-203471-203484,203081-203468-203496-203918-203994,False,1610612747,1610612757,OffDeadball,342.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/28/0022000045/70/6b4cfad5-3ed6-d8ff-59aa-3101406bbbc6_960x540.mp4,Kentavious Caldwell-Pope,2020-12-28,LAL,POR,,
0022000045,4,20,534,-12.0,79.0,2,203076,False,426.0,-5,False,0,,0,False,ShortMidRange,,,1626149-203076-203471-203484-2544,1627884-202683-203081-203468-203496,False,1610612747,1610612757,OffArc3Miss,439.0,,15-7 Average,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2020/12/28/0022000045/534/47ef9e75-584b-5c9a-26d0-8c81bbf743c0_960x540.mp4,Anthony Davis,2020-12-28,LAL,POR,,
0022000045,4,34,566,32.0,17.0,2,203076,False,198.0,-5,True,1627884,,0,False,AtRim,,,1626149-203076-203471-203484-2544,1627884-203081-203468-203496-203994,False,1610612747,1610612757,OffArc3Make,216.0,,15-7 Average,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2020/12/28/0022000045/566/52632232-384b-520f-3bda-db5e3473d0d3_960x540.mp4,Anthony Davis,2020-12-28,LAL,POR,,Derrick Jones Jr.
0022000045,4,38,583,-14.0,5.0,2,203076,False,122.0,-8,False,0,,0,False,AtRim,,,1626149-203076-203471-203484-2544,1627884-203081-203468-203496-203994,False,1610612747,1610612757,OffFTMake,137.0,,15-7 Average,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2020/12/28/0022000045/583/b3d9d4b4-ea7a-5141-6356-c14e82db07b0_960x540.mp4,Anthony Davis,2020-12-28,LAL,POR,,
0022000060,1,8,22,-13.0,14.0,2,2544,True,606.0,-6,,0,True,203471,False,AtRim,,,201188-203076-203471-203484-2544,1627749-1627751-1629022-1629640-201942,False,1610612747,1610612759,OffAtRimMake,626.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/30/0022000060/22/c76be5e7-e301-f887-b275-87a2182a61e0_960x540.mp4,LeBron James,2020-12-30,LAL,SAS,Dennis Schroder,
