gameid,period,possessionnumber,eventnum,x,y,value,playerid,made,time,margin,blocked,blockplayerid,assisted,assistplayerid,putback,shottype,oreboundedshoteventnum,oreboundedrebeventnum,lineupid,opplineupid,and1,offense_team_id,defense_team_id,possession_start_type,possession_start_time,closest_def_dist,shot_clock,touch_time,dribble_range,video_url,player,date,team,opponent,assist_player,block_player
0022000243,2,22,241,16.0,15.0,2,203954,True,383.0,-11,,0,False,0,False,AtRim,,,1627732-1630178-201980-203552-203954,1629004-1629635-1630240-203486-203924,False,1610612755,1610612765,OffAtRimMake,398.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000243/241/950390ff-eb69-22b0-84cd-65e1b5ee4ff9_960x540.mp4,Joel Embiid,2021-01-23,PHI,DET,,
0022000243,2,26,260,-100.0,15.0,2,203954,True,325.0,-8,,0,False,0,False,ShortMidRange,,,1627732-201980-202699-203552-203954,1626153-1629635-201961-203486-203924,True,1610612755,1610612765,OffFTMake,339.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000243/260/48878e50-95bd-a12e-999e-06896624125e_960x540.mp4,Joel Embiid,2021-01-23,PHI,DET,,
0022000243,2,32,283,-9.0,6.0,2,203954,True,238.0,-8,,0,False,0,True,AtRim,281,282,1627732-201980-202699-203552-203954,1626153-1629635-1630191-201961-203924,False,1610612755,1610612765,OffArc3Make,248.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000243/283/4e1c3751-2608-76d6-8be3-a7085e985b29_960x540.mp4,Joel Embiid,2021-01-23,PHI,DET,,
0022000025,2,4,176,-32.0,13.0,2,1629003,True,680.0,0,,0,False,0,False,AtRim,,,1627788-1629003-1630178-203118-2730,1628372-1628995-202692-203457-203493,False,1610612755,1610612752,OffAtRimMake,688.0,,22-18 Very Early,Touch 6+ Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2020/12/26/0022000025/176/51203194-6a93-3beb-b32b-2611290ce374_960x540.mp4,Shake Milton,2020-12-26,PHI,NYK,,
0022000025,2,14,214,-122.0,216.0,3,1627788,False,497.0,2,False,0,,0,False,Arc3,,,1627788-1629003-1630178-203118-2730,1628372-1628995-1629011-202692-203493,False,1610612755,1610612752,OffArc3Make,516.0,,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/12/26/0022000025/214/3d96842d-d29c-e8ce-4e2c-be0a344bd215_960x540.mp4,Furkan Korkmaz,2020-12-26,PHI,NYK,,
0022000025,2,18,222,1.0,14.0,2,1629003,True,442.0,2,,0,False,0,False,AtRim,,,1627788-1629003-1630178-203118-2730,1628372-1628995-1629011-202692-203493,False,1610612755,1610612752,OffAtRimMake,455.0,,22-18 Very Early,Touch 6+ Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2020/12/26/0022000025/222/844860e3-7158-e685-593c-defc0b92377e_960x540.mp4,Shake Milton,2020-12-26,PHI,NYK,,
0022000025,2,20,233,96.0,264.0,3,1627788,False,422.0,2,False,0,,0,False,Arc3,,,1627788-1629003-203118-203552-2730,1629011-1629628-202692-203493-203944,False,1610612755,1610612752,OffFTMake,434.0,,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/12/26/0022000025/233/91a5ddee-1308-69e0-522a-2f2274cb0ae2_960x540.mp4,Furkan Korkmaz,2020-12-26,PHI,NYK,,
0022000025,2,32,276,9.0,52.0,2,203954,True,257.0,-1,,0,True,203552,False,ShortMidRange,,,1627732-201980-202699-203552-203954,1628995-1629011-1629628-202692-203944,True,1610612755,1610612752,OffDeadball,267.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/26/0022000025/276/c608399e-6c29-8967-ee40-3cb54230665b_960x540.mp4,Joel Embiid,2020-12-26,PHI,NYK,Seth Curry,
0022000025,2,34,283,-11.0,11.0,2,203954,True,225.0,2,,0,True,1627732,False,AtRim,,,1627732-201980-202699-203552-203954,1628995-1629011-1629628-202692-203944,False,1610612755,1610612752,OffArc3Miss,240.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/26/0022000025/283/e0f61b39-5f5a-5ef2-608e-a97939bd6491_960x540.mp4,Joel Embiid,2020-12-26,PHI,NYK,Ben Simmons,
0022000025,2,44,319,-49.0,69.0,2,203954,True,69.0,4,,0,True,1627732,False,ShortMidRange,,,1627732-201980-203118-203552-203954,1628995-1629628-202692-203457-203944,False,1610612755,1610612752,OffArc3Make,87.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/26/0022000025/319/a711f621-f05b-f3d8-310e-1fbb57b9a501_960x540.mp4,Joel Embiid,2020-12-26,PHI,NYK,Ben Simmons,
0022000025,3,4,358,-76.0,155.0,2,203954,False,651.0,5,False,0,,0,False,LongMidRange,,,1627732-201980-202699-203552-203954,1629011-1629628-203493-203901-203944,False,1610612755,1610612752,OffShortMidRangeMake,671.0,4-6 Feet - Open,7-4 Late,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2020/12/26/0022000025/358/43407e97-7ccd-b2ae-1a42-c96057e887c3_960x540.mp4,Joel Embiid,2020-12-26,PHI,NYK,,
0022000025,3,10,373,118.0,256.0,3,203552,True,546.0,6,,0,True,203954,False,Arc3,,,1627732-201980-202699-203552-203954,1629011-1629628-203493-203901-203944,False,1610612755,1610612752,OffLiveBallTurnover,568.0,,4-0 Very Late,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/12/26/0022000025/373/39ded8fd-53f4-5c2e-6a5e-4b31c8ec5112_960x540.mp4,Seth Curry,2020-12-26,PHI,NYK,Joel Embiid,
