gameid,period,possessionnumber,eventnum,x,y,value,playerid,made,time,margin,blocked,blockplayerid,assisted,assistplayerid,putback,shottype,oreboundedshoteventnum,oreboundedrebeventnum,lineupid,opplineupid,and1,offense_team_id,defense_team_id,possession_start_type,possession_start_time,closest_def_dist,shot_clock,touch_time,dribble_range,video_url,player,date,team,opponent,assist_player,block_player
0022000242,1,6,17,188.0,22.0,2,203952,False,625.0,-9,False,0,,0,False,LongMidRange,,,1626162-1630164-201939-203110-203952,1626220-1628378-201144-202711-203497,False,1610612744,1610612762,OffArc3Make,642.0,,15-7 Average,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000242/17/83cca8a9-2d45-0f8f-263d-17af5dd454b1_960x540.mp4,Andrew Wiggins,2021-01-23,GSW,UTA,,
0022000242,1,12,38,23.0,92.0,2,203952,False,524.0,-14,False,0,,0,True,ShortMidRange,36,37,1626162-1630164-201939-203110-203952,1626220-1628378-201144-202711-203497,False,1610612744,1610612762,OffAtRimMake,537.0,,15-7 Average,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000242/38/51490e96-9536-8e4e-4b30-46926f8277d4_960x540.mp4,Andrew Wiggins,2021-01-23,GSW,UTA,,
0022000242,1,42,123,106.0,0.0,2,201939,True,110.0,-12,,0,False,0,False,ShortMidRange,,,1626172-201939-203110-203145-203952,1626220-1628378-202324-203903-204060,False,1610612744,1610612762,OffShortMidRangeMake,122.0,,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000242/123/1ab6e594-e8ee-33ec-fd9f-5edd949e9250_960x540.mp4,Stephen Curry,2021-01-23,GSW,UTA,,
0022000242,1,46,142,19.0,0.0,2,201939,True,56.0,-10,,0,False,0,False,AtRim,,,1626162-1626172-1627814-201939-203145,1627777-201144-203497-203903-204060,False,1610612744,1610612762,OffDeadball,72.0,,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000242/142/7797ced8-83d3-b3ea-4098-255805b8ba37_960x540.mp4,Stephen Curry,2021-01-23,GSW,UTA,,
0022000242,2,11,199,8.0,22.0,2,1629672,False,580.0,-12,False,0,,0,False,AtRim,,,1626162-1627814-1629672-1629673-202954,1627777-201144-203497-203903-204060,False,1610612744,1610612762,OffFTMake,592.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000242/199/4a3bbba8-0cf8-a389-e63b-31a7f498d1a3_960x540.mp4,Eric Paschall,2021-01-23,GSW,UTA,,
0022000242,2,17,212,13.0,66.0,2,1629672,False,499.0,-13,False,0,,0,False,ShortMidRange,,,1626162-1627814-1629672-1629673-202954,1627777-201144-203497-203903-204060,False,1610612744,1610612762,OffTimeout,515.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000242/212/b7708bd7-9738-fabb-a1e3-c6a6bea4c723_960x540.mp4,Eric Paschall,2021-01-23,GSW,UTA,,
0022000242,2,41,309,-143.0,210.0,3,201939,False,179.0,-19,False,0,,0,False,Arc3,,,1626162-1630164-201939-203110-203952,1626220-1628378-201144-202711-203497,False,1610612744,1610612762,OffFTMake,189.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000242/309/11680657-a8b4-2464-31a4-c3dc0e17e5a3_960x540.mp4,Stephen Curry,2021-01-23,GSW,UTA,,
0022000242,2,45,317,-6.0,50.0,2,201939,False,138.0,-23,False,0,,0,False,ShortMidRange,,,1626162-1630164-201939-203110-203952,1626220-1628378-201144-202711-203497,False,1610612744,1610612762,OffAtRimMake,148.0,,18-15 Early,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000242/317/ef78f5d0-d119-7764-82f9-f559dbd74c52_960x540.mp4,Stephen Curry,2021-01-23,GSW,UTA,,
0022000242,2,51,336,0.0,114.0,2,201939,False,64.0,-24,False,0,,0,False,ShortMidRange,,,1626162-1630164-201939-203110-203952,1626220-1628378-201144-202711-203497,False,1610612744,1610612762,OffAtRimMake,77.0,,18-15 Early,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000242/336/d5d03237-5752-756d-a692-111a7004abe6_960x540.mp4,Stephen Curry,2021-01-23,GSW,UTA,,
0022000242,2,55,344,154.0,210.0,3,201939,False,10.0,-27,False,0,,0,False,Arc3,,,1626162-1630164-201939-203110-203952,1626220-1628378-201144-202711-203497,False,1610612744,1610612762,OffArc3Make,29.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000242/344/f71e5a76-30a2-4ab3-661a-1c05bdbd3abf_960x540.mp4,Stephen Curry,2021-01-23,GSW,UTA,,
0022000242,3,5,365,20.0,7.0,2,1630164,True,615.0,-29,,0,True,201939,False,AtRim,,,1626162-1630164-201939-203110-203952,1626220-1628378-201144-202711-203497,False,1610612744,1610612762,OffArc3Miss,619.0,,22-18 Very Early,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000242/365/29465325-7296-e355-eed6-9c4dcad11de7_960x540.mp4,James Wiseman,2021-01-23,GSW,UTA,Stephen Curry,
