gameid,period,possessionnumber,eventnum,x,y,value,playerid,made,time,margin,blocked,blockplayerid,assisted,assistplayerid,putback,shottype,oreboundedshoteventnum,oreboundedrebeventnum,lineupid,opplineupid,and1,offense_team_id,defense_team_id,possession_start_type,possession_start_time,closest_def_dist,shot_clock,touch_time,dribble_range,video_url,player,date,team,opponent,assist_player,block_player
0022000242,1,25,68,6.0,60.0,2,1628378,True,359.0,12,,0,False,0,False,ShortMidRange,,,1626220-1628378-201144-202711-203497,1626162-1630164-201939-203110-203952,False,1610612762,1610612744,OffShortMidRangeMake,378.0,4-6 Feet - Open,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000242/68/6388edd1-5572-5874-5da9-be131e77a487_960x540.mp4,Donovan Mitchell,2021-01-23,UTA,GSW,,
0022000242,1,43,124,-50.0,99.0,2,1628378,True,92.0,10,,0,False,0,False,ShortMidRange,,,1626220-1628378-202324-203903-204060,1626172-201939-203110-203145-203952,False,1610612762,1610612744,OffShortMidRangeMake,110.0,4-6 Feet - Open,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000242/124/442726aa-090f-4e31-0427-d171a5a47397_960x540.mp4,Donovan Mitchell,2021-01-23,UTA,GSW,,
0022000242,2,16,208,-171.0,185.0,3,201144,True,515.0,10,,0,False,0,False,Arc3,,,1627777-201144-203497-203903-204060,1626162-1627814-1629672-1629673-202954,False,1610612762,1610612744,OffLongMidRangeMake,534.0,6+ Feet - Wide Open,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000242/208/2f48455d-0d7a-d226-d80a-0ea98e368154_960x540.mp4,Mike Conley,2021-01-23,UTA,GSW,,
0022000242,2,36,285,44.0,31.0,2,1628378,False,244.0,19,True,1630164,,0,False,ShortMidRange,,,1626220-1628378-202324-202711-203903,1630164-201939-202954-203110-203952,False,1610612762,1610612744,OffShortMidRangeMake,267.0,2-4 Feet - Tight,7-4 Late,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000242/285/e5b2c807-5cc7-0d4f-7fa1-c4f9c539a065_960x540.mp4,Donovan Mitchell,2021-01-23,UTA,GSW,,James Wiseman
0022000242,2,48,329,-110.0,81.0,2,1628378,False,103.0,22,False,0,,0,False,ShortMidRange,326,327,1626220-1628378-201144-202711-203497,1626162-1630164-201939-203110-203952,False,1610612762,1610612744,OffFTMake,125.0,2-4 Feet - Tight,7-4 Late,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000242/329/47af3d70-00ff-bbef-cd53-bc88d8bbfbfc_960x540.mp4,Donovan Mitchell,2021-01-23,UTA,GSW,,
0022000242,2,54,342,-116.0,239.0,3,201144,True,29.0,24,,0,True,202711,False,Arc3,,,1626220-1628378-201144-202711-203497,1626162-1630164-201939-203110-203952,False,1610612762,1610612744,OffLongMidRangeMiss,39.0,6+ Feet - Wide Open,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000242/342/62dfc270-2778-484d-e791-5812cc43cf3e_960x540.mp4,Mike Conley,2021-01-23,UTA,GSW,Bojan Bogdanovic,
0022000242,3,4,360,-78.0,106.0,2,202711,False,631.0,29,True,203952,,0,False,ShortMidRange,,,1626220-1628378-201144-202711-203497,1626162-1630164-201939-203110-203952,False,1610612762,1610612744,OffCorner3Make,659.0,,15-7 Average,Touch 2-6 Seconds,2 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000242/360/a17eae73-7d81-2401-ebcc-b03474549fde_960x540.mp4,Bojan Bogdanovic,2021-01-23,UTA,GSW,,Andrew Wiggins
0022000242,3,22,426,60.0,56.0,2,202711,False,386.0,33,True,203952,,0,False,ShortMidRange,,,1626220-1628378-202324-202711-204060,1626162-1626172-201939-203110-203952,False,1610612762,1610612744,OffAtRimMiss,394.0,,15-7 Average,Touch 2-6 Seconds,2 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000242/426/a4ab6f77-bb3a-b067-f8e9-077c8e5fbbb9_960x540.mp4,Bojan Bogdanovic,2021-01-23,UTA,GSW,,Andrew Wiggins
0022000242,4,23,585,49.0,117.0,2,1627777,False,373.0,29,False,0,,0,False,ShortMidRange,581,583,1627777-1627885-1628962-1629671-1629752,1628539-1629672-1629673-1630164-1630185,False,1610612762,1610612744,OffArc3Make,397.0,,15-7 Average,Touch 2-6 Seconds,2 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000242/585/9ee7a056-0355-af18-c6a4-171d201682bb_960x540.mp4,Georges Niang,2021-01-23,UTA,GSW,,
0022000242,4,25,589,47.0,101.0,2,1627777,False,338.0,29,False,0,,0,False,ShortMidRange,,,1627777-1627885-1628962-1629671-1629752,1628539-1629672-1629673-1630164-1630185,False,1610612762,1610612744,OffArc3Miss,348.0,,15-7 Average,Touch 2-6 Seconds,2 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000242/589/0e3a93eb-d2a7-4468-999c-875c7bd313f1_960x540.mp4,Georges Niang,2021-01-23,UTA,GSW,,
