gameid,period,possessionnumber,eventnum,x,y,value,playerid,made,time,margin,blocked,blockplayerid,assisted,assistplayerid,putback,shottype,oreboundedshoteventnum,oreboundedrebeventnum,lineupid,opplineupid,and1,offense_team_id,defense_team_id,possession_start_type,possession_start_time,closest_def_dist,shot_clock,touch_time,dribble_range,video_url,player,date,team,opponent,assist_player,block_player
0022000248,1,34,98,109.0,-6.0,2,203999,False,246.0,-1,False,0,,0,False,ShortMidRange,,,1627750-203115-203210-203914-203999,1626166-1627846-1628969-1629028-1630188,False,1610612743,1610612756,OffArc3Miss,266.0,,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000248/98/749a7614-b81b-2bd1-bcc2-2f3ed37d6740_960x540.mp4,Nikola Jokic,2021-01-23,DEN,PHX,,
0022000248,1,40,127,-25.0,16.0,2,203999,False,160.0,3,True,1630188,,0,True,AtRim,125,126,1627750-1628420-1629008-203210-203999,1626163-1626166-1627846-1628975-1630188,False,1610612743,1610612756,OffArc3Miss,168.0,,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000248/127/128c9283-c66b-6f7a-8f40-295c0d53332b_960x540.mp4,Nikola Jokic,2021-01-23,DEN,PHX,,Jalen Smith
0022000248,3,13,370,108.0,147.0,2,203999,False,514.0,-3,False,0,,0,False,LongMidRange,,,1627750-200794-203115-203914-203999,101108-1628975-1629028-1629661-203109,False,1610612743,1610612756,OffTimeout,530.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000248/370/abf5b227-7bd7-1855-f242-7d1c07cd9a65_960x540.mp4,Nikola Jokic,2021-01-23,DEN,PHX,,
0022000248,3,15,379,-8.0,42.0,2,203999,False,465.0,-3,False,0,,0,True,ShortMidRange,377,378,1627750-200794-203115-203914-203999,101108-1628975-1629028-1629661-203109,False,1610612743,1610612756,OffArc3Miss,484.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000248/379/54c43379-a5b9-0a15-76e0-0ba888cb97e2_960x540.mp4,Nikola Jokic,2021-01-23,DEN,PHX,,
0022000248,3,17,385,-30.0,15.0,2,203999,False,421.0,-5,True,1629028,,0,False,AtRim,,,1627750-200794-203115-203914-203999,101108-1628975-1629028-1629661-203109,False,1610612743,1610612756,OffLongMidRangeMake,443.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000248/385/727da8a7-ec9a-80ce-ae81-fa7127d824e8_960x540.mp4,Nikola Jokic,2021-01-23,DEN,PHX,,Deandre Ayton
0022000248,3,27,421,-7.0,16.0,2,203999,True,276.0,-8,,0,False,0,True,AtRim,419,420,1627750-1628420-1629008-203210-203999,1626163-1626166-1628975-1629661-203109,False,1610612743,1610612756,OffAtRimMiss,284.0,,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000248/421/3415fd31-0bbc-ad3a-730b-d20a8df1147d_960x540.mp4,Nikola Jokic,2021-01-23,DEN,PHX,,
0022000248,3,29,424,8.0,67.0,2,203999,True,250.0,-6,,0,True,1627750,False,ShortMidRange,,,1627750-1628420-1629008-203210-203999,1626163-1626166-1628975-1629661-203109,False,1610612743,1610612756,OffArc3Miss,258.0,,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000248/424/353b7bea-1b6e-0f47-e709-dd60b8b76452_960x540.mp4,Nikola Jokic,2021-01-23,DEN,PHX,Jamal Murray,
0022000248,5,5,650,47.0,36.0,2,203999,False,194.0,1,True,1629028,,0,False,ShortMidRange,,,1627750-1628420-1629008-203914-203999,101108-1627846-1628969-1629028-203109,False,1610612743,1610612756,OffShortMidRangeMiss,210.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000248/650/fddbee8f-f495-f64a-2d18-300d13cc0ea8_960x540.mp4,Nikola Jokic,2021-01-23,DEN,PHX,,Deandre Ayton
0022000248,5,11,670,0.0,0.0,2,203999,False,80.0,-1,False,0,,0,True,AtRim,668,669,1627750-1628420-1629008-203914-203999,101108-1626163-1627846-1628969-203109,False,1610612743,1610612756,OffAtRimMiss,105.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000248/670/ced57350-6553-11d6-9296-f444866a09be_960x540.mp4,Nikola Jokic,2021-01-23,DEN,PHX,,
0022000248,6,5,732,31.0,155.0,2,203999,True,199.0,3,,0,False,0,False,LongMidRange,,,1627750-1628420-1629008-203914-203999,101108-1626163-1627846-1628969-203109,False,1610612743,1610612756,OffLongMidRangeMake,227.0,,4-0 Very Late,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000248/732/815bce55-6be8-7c1b-056f-70356c9b8dc7_960x540.mp4,Nikola Jokic,2021-01-23,DEN,PHX,,
0022000248,6,7,735,-28.0,76.0,2,203999,True,160.0,5,,0,False,0,False,ShortMidRange,,,1627750-1628420-1629008-203914-203999,101108-1626163-1627846-1628969-203109,False,1610612743,1610612756,OffLongMidRangeMiss,180.0,,4-0 Very Late,,,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000248/735/d26c7b26-cecb-695b-bf63-9ff678f26992_960x540.mp4,Nikola Jokic,2021-01-23,DEN,PHX,,
0022000019,4,21,582,225.0,34.0,3,1627750,False,454.0,-7,False,0,,0,False,Corner3,,,1627750-1629008-203115-203914-203999,1627741-1628368-1628963-1630169-203084,False,1610612743,1610612758,OffFTMake,465.0,4-6 Feet - Open,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000019/582/6342247d-ac03-38d1-caeb-c51ac4b0a7f6_960x540.mp4,Jamal Murray,2020-12-23,DEN,SAC,,
0022000019,4,33,617,-138.0,205.0,3,1627750,False,304.0,-3,False,0,,0,False,Arc3,,,1627750-1629008-200794-203914-203999,1626158-1628368-1630169-202709-203084,False,1610612743,1610612758,OffDeadball,314.0,4-6 Feet - Open,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000019/617/f932dde4-3fe1-b54b-fc41-0478d09e1f89_960x540.mp4,Jamal Murray,2020-12-23,DEN,SAC,,
0022000019,5,3,720,18.0,22.0,2,203115,True,249.0,-2,,0,True,203999,False,AtRim,,,1629008-200794-203115-203914-203999,1627741-1628368-202355-202709-203084,False,1610612743,1610612758,OffAtRimMake,263.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000019/720/8a5f9182-f7bf-6f5c-45c4-7bb84b798cb5_960x540.mp4,Will Barton,2020-12-23,DEN,SAC,Nikola Jokic,
0022000019,5,9,736,-63.0,16.0,2,203115,True,149.0,0,,0,True,200794,False,ShortMidRange,734,735,1629008-200794-203115-203914-203999,1627741-1628368-202355-202709-203084,False,1610612743,1610612758,OffLongMidRangeMiss,170.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000019/736/ba0b3a30-d910-0d5c-45df-a52f04c36908_960x540.mp4,Will Barton,2020-12-23,DEN,SAC,Paul Millsap,
0022000044,4,1,521,-89.0,89.0,2,1627750,False,704.0,23,False,0,,0,False,ShortMidRange,,,1627750-1628392-1628408-1628420-203115,1626174-1627863-1628425-1630256-203998,False,1610612743,1610612745,OffDeadball,720.0,,15-7 Average,Touch 6+ Seconds,,https://videos.nba.com/nba/pbp/media/2020/12/28/0022000044/521/48a3d76a-0e4a-202a-1854-df099fab0fb6_960x540.mp4,Jamal Murray,2020-12-28,DEN,HOU,,
0022000044,4,5,530,-10.0,46.0,2,1628420,True,660.0,23,,0,False,0,False,ShortMidRange,,,1627750-1628392-1628408-1628420-203115,1626174-1627863-1628425-1630256-203998,False,1610612743,1610612745,OffCorner3Miss,671.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/28/0022000044/530/afc28cea-cd0a-007a-8676-c3dfb932abcb_960x540.mp4,Monte Morris,2020-12-28,DEN,HOU,,
0022000044,4,13,565,-30.0,9.0,2,1627750,False,517.0,20,False,0,,0,False,AtRim,,,1627750-1628392-1628408-1628420-203115,1626174-1627863-1628021-1628425-203998,False,1610612743,1610612745,OffCorner3Make,538.0,,15-7 Average,Touch 6+ Seconds,,https://videos.nba.com/nba/pbp/media/2020/12/28/0022000044/565/056adf66-63d4-95a1-2320-5e7517ca69e8_960x540.mp4,Jamal Murray,2020-12-28,DEN,HOU,,
0022000044,4,27,602,-3.0,95.0,2,1628420,True,330.0,21,,0,True,203999,False,ShortMidRange,,,1628408-1628420-1629008-203115-203999,1626174-1627863-1628021-1628425-203998,False,1610612743,1610612745,OffCorner3Make,352.0,2-4 Feet - Tight,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/28/0022000044/602/327410de-80ed-fb88-231d-60a9439af548_960x540.mp4,Monte Morris,2020-12-28,DEN,HOU,Nikola Jokic,
0022000055,1,2,9,-132.0,5.0,2,1629008,True,692.0,0,,0,True,203999,False,ShortMidRange,,,1628420-1629008-200794-203914-203999,1626158-1627741-1628368-1628963-203084,False,1610612743,1610612758,OffLiveBallTurnover,707.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/29/0022000055/9/c1278ffe-6abf-3172-d888-a2e0581205ee_960x540.mp4,Michael Porter Jr.,2020-12-29,DEN,SAC,Nikola Jokic,
0022000055,1,6,16,8.0,2.0,2,203914,True,606.0,2,,0,True,203999,False,AtRim,,,1628420-1629008-200794-203914-203999,1626158-1627741-1628368-1628963-203084,False,1610612743,1610612758,OffArc3Miss,621.0,,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/12/29/0022000055/16/9d9af827-b93c-31eb-9b40-225738623c87_960x540.mp4,Gary Harris,2020-12-29,DEN,SAC,Nikola Jokic,
0022000055,1,14,32,-23.0,28.0,2,1629008,True,527.0,5,,0,False,0,True,AtRim,30,31,1628420-1629008-200794-203914-203999,1626158-1627741-1628368-1628963-203084,False,1610612743,1610612758,OffLiveBallTurnover,539.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/29/0022000055/32/9be9642e-6701-054b-6bd5-2771dec27b54_960x540.mp4,Michael Porter Jr.,2020-12-29,DEN,SAC,,
0022000055,1,16,36,-209.0,-14.0,2,1629008,True,501.0,5,,0,False,0,False,LongMidRange,,,1628420-1629008-200794-203914-203999,1626158-1627741-1628368-1628963-203084,False,1610612743,1610612758,OffAtRimMake,513.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/29/0022000055/36/e5c5fe1f-7938-8e47-5a70-941509e26b05_960x540.mp4,Michael Porter Jr.,2020-12-29,DEN,SAC,,
