gameid,period,possessionnumber,eventnum,x,y,value,playerid,made,time,margin,blocked,blockplayerid,assisted,assistplayerid,putback,shottype,oreboundedshoteventnum,oreboundedrebeventnum,lineupid,opplineupid,and1,offense_team_id,defense_team_id,possession_start_type,possession_start_time,closest_def_dist,shot_clock,touch_time,dribble_range,video_url,player,date,team,opponent,assist_player,block_player
0022000056,2,13,194,83.0,239.0,3,1628369,True,531.0,12,,0,False,0,False,Arc3,,,1628369-1628400-1629057-1630202-201952,1626145-1628415-1628960-1629723-202685,False,1610612738,1610612763,OffLiveBallTurnover,544.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/30/0022000056/194/122d8298-01d0-6216-4b3b-4608ea1881b4_960x540.mp4,Jayson Tatum,2020-12-30,BOS,MEM,,
0022000056,2,17,203,-210.0,132.0,3,1628369,True,464.0,10,,0,True,201952,False,Arc3,,,1628369-1628400-1629057-1630202-201952,1626145-1628415-1628960-1629723-202685,False,1610612738,1610612763,OffArc3Make,485.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/30/0022000056/203/d6964b8a-bf38-970e-f1e2-66fb723b5c02_960x540.mp4,Jayson Tatum,2020-12-30,BOS,MEM,Jeff Teague,
0022000056,2,21,211,-136.0,206.0,3,1628369,True,420.0,13,,0,False,0,False,Arc3,,,1628369-1628400-1629057-1630202-201952,1626145-1628415-1628960-1629723-202685,False,1610612738,1610612763,OffShortMidRangeMiss,433.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/30/0022000056/211/a969608d-ee6b-49ab-3fae-4699e55d3be4_960x540.mp4,Jayson Tatum,2020-12-30,BOS,MEM,,
0022000056,4,6,558,-163.0,162.0,2,1630202,True,634.0,24,,0,False,0,False,LongMidRange,,,1629035-1629057-1629684-1630174-1630202,1628415-1629723-1630253-202685-203937,False,1610612738,1610612763,OffFTMake,657.0,,7-4 Late,,,https://videos.nba.com/nba/pbp/media/2020/12/30/0022000056/558/3df44141-3642-4d5c-08c6-76b228241544_960x540.mp4,Payton Pritchard,2020-12-30,BOS,MEM,,
0022000056,4,8,560,43.0,18.0,2,1630202,True,600.0,24,,0,False,0,False,ShortMidRange,,,1629035-1629057-1629684-1630174-1630202,1628415-1629723-1630253-202685-203937,False,1610612738,1610612763,OffLongMidRangeMake,623.0,,7-4 Late,,,https://videos.nba.com/nba/pbp/media/2020/12/30/0022000056/560/36f5bd50-335a-95ef-2b2b-23646c008f72_960x540.mp4,Payton Pritchard,2020-12-30,BOS,MEM,,
0022000056,4,14,592,-19.0,18.0,2,1629035,True,488.0,22,,0,False,0,False,AtRim,,,1629035-1629057-1629684-1630174-1630202,1629634-1629723-1630217-1630253-203476,False,1610612738,1610612763,OffFTMiss,501.0,,15-7 Average,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2020/12/30/0022000056/592/efad835c-1593-cf3d-7b34-0d75eeca8928_960x540.mp4,Carsen Edwards,2020-12-30,BOS,MEM,,
0022000056,4,18,602,-206.0,24.0,2,1629035,False,427.0,24,False,0,,0,False,LongMidRange,,,1629035-1629057-1629684-1630174-1630202,1629634-1629723-1630217-1630253-203476,False,1610612738,1610612763,OffAtRimMiss,440.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/30/0022000056/602/7ac3921e-dc4e-084f-3395-3ab18d9bab29_960x540.mp4,Carsen Edwards,2020-12-30,BOS,MEM,,
0022000056,4,20,606,195.0,97.0,2,1629035,True,400.0,24,,0,False,0,False,LongMidRange,,,1629035-1629057-1629684-1630174-1630202,1629634-1629723-1630217-1630253-203476,False,1610612738,1610612763,OffArc3Miss,413.0,,15-7 Average,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2020/12/30/0022000056/606/8c4a3470-101c-575e-7cf9-0bbb206ad03d_960x540.mp4,Carsen Edwards,2020-12-30,BOS,MEM,,
0022000056,4,24,621,10.0,21.0,2,1629035,True,352.0,26,,0,True,1629682,False,AtRim,,,1628400-1629035-1629605-1629682-1630174,1629634-1629723-1630217-1630253-203476,False,1610612738,1610612763,OffShortMidRangeBlock,366.0,,15-7 Average,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2020/12/30/0022000056/621/780198c2-38c5-83ad-6a94-485bc182e15a_960x540.mp4,Carsen Edwards,2020-12-30,BOS,MEM,Tremont Waters,
0022000056,4,38,658,-66.0,190.0,2,1629035,False,149.0,20,False,0,,0,False,LongMidRange,,,1628400-1629035-1629605-1629682-1630174,1629634-1629723-1630217-1630253-203476,False,1610612738,1610612763,OffTimeout,164.0,,15-7 Average,,,https://videos.nba.com/nba/pbp/media/2020/12/30/0022000056/658/e938ef2e-7e08-f8a7-2dd7-bc74d6a34824_960x540.mp4,Carsen Edwards,2020-12-30,BOS,MEM,,
0022000070,3,18,347,-20.0,3.0,2,203935,False,494.0,-11,False,0,,0,False,AtRim,,,1627759-1628369-1628464-202684-203935,1628367-1630165-1630180-203486-203924,False,1610612738,1610612765,OffLiveBallTurnover,498.0,2-4 Feet - Tight,22-18 Very Early,,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000070/347/f1937e44-cb7f-dba0-6704-cf07d893a917_960x540.mp4,Marcus Smart,2021-01-01,BOS,DET,,
0022000070,3,26,366,72.0,99.0,2,203935,False,403.0,-9,False,0,,0,False,ShortMidRange,,,1627759-1628369-1628464-202684-203935,1628367-1630165-1630180-203486-203924,False,1610612738,1610612765,OffAtRimMake,412.0,2-4 Feet - Tight,22-18 Very Early,,,https://videos.nba.com/nba/pbp/media/2021/01/01/0022000070/366/8574b1db-d48a-ea02-031b-eb0e2a14ecb6_960x540.mp4,Marcus Smart,2021-01-01,BOS,DET,,
0022000085,1,6,17,5.0,13.0,2,1627759,True,620.0,-4,,0,False,0,False,AtRim,,,1627759-1628369-1628464-202684-203935,1628367-1630165-201933-203486-203924,False,1610612738,1610612765,OffArc3Make,643.0,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2021/01/03/0022000085/17/e5ea2263-0d62-98d4-4470-537c26981f45_960x540.mp4,Jaylen Brown,2021-01-03,BOS,DET,,
0022000085,1,38,94,2.0,1.0,2,1627759,True,153.0,-4,,0,False,0,False,AtRim,,,1627759-1628464-1630202-202684-203935,1628367-1630191-201565-201933-203924,False,1610612738,1610612765,OffArc3Make,170.0,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,,https://videos.nba.com/nba/pbp/media/2021/01/03/0022000085/94/8ad24188-a2e9-71a4-02f6-4a003c811c47_960x540.mp4,Jaylen Brown,2021-01-03,BOS,DET,,
0022000085,3,29,476,14.0,24.0,2,202684,False,335.0,6,False,0,,0,False,AtRim,,,1627759-1628369-1628464-202684-203935,1626153-1630191-201565-201933-203924,False,1610612738,1610612765,OffArc3Miss,342.0,,18-15 Early,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/03/0022000085/476/87b4f2c6-9e04-8248-9fa4-f029220c1946_960x540.mp4,Tristan Thompson,2021-01-03,BOS,DET,,
0022000085,3,35,386,17.0,9.0,2,202684,False,243.0,6,True,1630191,,0,False,AtRim,,,1627759-1628369-1628464-202684-203935,1626153-1630191-201565-201933-203924,False,1610612738,1610612765,OffAtRimMake,253.0,,18-15 Early,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/03/0022000085/386/013dfbd4-2fee-b654-ff05-3d8bc20e8d4f_960x540.mp4,Tristan Thompson,2021-01-03,BOS,DET,,Isaiah Stewart
0022000085,4,2,460,-172.0,189.0,3,1628400,True,682.0,3,,0,True,1628369,False,Arc3,458,459,1628369-1628400-1629057-1630202-201952,1629004-1629635-1630180-1630191-201565,False,1610612738,1610612765,OffArc3Miss,694.0,,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/03/0022000085/460/8dc627de-2edd-1dc9-42e1-66134c86a64c_960x540.mp4,Semi Ojeleye,2021-01-03,BOS,DET,Jayson Tatum,
0022000085,4,6,468,-198.0,169.0,3,1628400,True,630.0,3,,0,True,1630202,False,Arc3,,,1628369-1628400-1629057-1630202-201952,1629004-1629635-1630180-1630191-201565,False,1610612738,1610612765,OffArc3Miss,641.0,,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/03/0022000085/468/d1979a96-cb13-dd69-ef44-abe6533b41ed_960x540.mp4,Semi Ojeleye,2021-01-03,BOS,DET,Payton Pritchard,
0022000085,4,18,509,236.0,-16.0,3,1628400,True,468.0,3,,0,True,1628369,False,Corner3,,,1628369-1628400-1629057-1630202-201952,1629004-1629635-1630180-201565-203486,False,1610612738,1610612765,OffFTMake,487.0,,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2021/01/03/0022000085/509/cc47bc9d-198c-60e6-d197-cc436fe30b87_960x540.mp4,Semi Ojeleye,2021-01-03,BOS,DET,Jayson Tatum,
